0.000000	0.000000
0.005000	-0.138399E-04
0.010000	-0.138094E-04
0.015000	-0.137752E-04
0.020000	-0.137720E-04
0.025000	-0.137434E-04
0.030000	-0.137456E-04
0.035000	-0.137180E-04
0.040000	-0.137105E-04
0.045000	-0.136725E-04
0.050000	-0.136666E-04
0.055000	-0.136262E-04
0.060000	-0.136099E-04
0.065000	-0.135740E-04
0.070000	-0.135952E-04
0.075000	-0.135739E-04
0.080000	-0.135422E-04
0.085000	-0.135025E-04
0.090000	-0.134949E-04
0.095000	-0.134437E-04
0.100000	-0.134620E-04
0.105000	-0.134911E-04
0.110000	-0.135029E-04
0.115000	-0.133701E-04
0.120000	-0.132238E-04
0.125000	-0.131808E-04
0.130000	-0.133348E-04
0.135000	-0.134094E-04
0.140000	-0.133992E-04
0.145000	-0.133259E-04
0.150000	-0.133345E-04
0.155000	-0.132174E-04
0.160000	-0.129511E-04
0.165000	-0.130020E-04
0.170000	-0.133420E-04
0.175000	-0.132981E-04
0.180000	-0.131310E-04
0.185000	-0.130594E-04
0.190000	-0.132658E-04
0.195000	-0.131875E-04
0.200000	-0.127848E-04
0.205000	-0.126692E-04
0.210000	-0.128256E-04
0.215000	-0.128292E-04
0.220000	-0.125664E-04
0.225000	-0.124504E-04
0.230000	-0.127510E-04
0.235000	-0.127851E-04
0.240000	-0.122296E-04
0.245000	-0.120088E-04
0.250000	-0.123623E-04
0.255000	-0.128633E-04
0.260000	-0.132476E-04
0.265000	-0.128669E-04
0.270000	-0.124028E-04
0.275000	-0.123322E-04
0.280000	-0.128638E-04
0.285000	-0.130354E-04
0.290000	-0.122757E-04
0.295000	-0.119793E-04
0.300000	-0.121960E-04
0.305000	-0.115531E-04
0.310000	-0.114755E-04
0.315000	-0.121790E-04
0.320000	-0.119399E-04
0.325000	-0.121040E-04
0.330000	-0.129737E-04
0.335000	-0.125598E-04
0.340000	-0.111826E-04
0.345000	-0.112894E-04
0.350000	-0.117402E-04
0.355000	-0.116539E-04
0.360000	-0.112067E-04
0.365000	-0.115060E-04
0.370000	-0.120766E-04
0.375000	-0.122306E-04
0.380000	-0.138957E-04
0.385000	-0.155564E-04
0.390000	-0.139936E-04
0.395000	-0.118863E-04
0.400000	-0.116742E-04
0.405000	-0.114884E-04
0.410000	-0.114935E-04
0.415000	-0.108382E-04
0.420000	-0.103759E-04
0.425000	-0.116230E-04
0.430000	-0.131151E-04
0.435000	-0.113983E-04
0.440000	-0.910591E-05
0.445000	-0.109322E-04
0.450000	-0.150915E-04
0.455000	-0.147309E-04
0.460000	-0.116325E-04
0.465000	-0.107336E-04
0.470000	-0.111101E-04
0.475000	-0.104686E-04
0.480000	-0.108784E-04
0.485000	-0.114309E-04
0.490000	-0.121102E-04
0.495000	-0.115913E-04
0.500000	-0.943633E-05
0.505000	-0.847101E-05
0.510000	-0.101095E-04
0.515000	-0.128033E-04
0.520000	-0.117348E-04
0.525000	-0.845734E-05
0.530000	-0.956938E-05
0.535000	-0.137690E-04
0.540000	-0.154080E-04
0.545000	-0.140251E-04
0.550000	-0.108374E-04
0.555000	-0.749125E-05
0.560000	-0.512511E-05
0.565000	-0.816216E-05
0.570000	-0.139040E-04
0.575000	-0.136719E-04
0.580000	-0.100777E-04
0.585000	-0.982051E-05
0.590000	-0.116350E-04
0.595000	-0.141199E-04
0.600000	-0.125486E-04
0.605000	-0.912417E-05
0.610000	-0.602249E-05
0.615000	-0.408731E-05
0.620000	-0.572842E-05
0.625000	-0.904802E-05
0.630000	-0.112116E-04
0.635000	-0.826343E-05
0.640000	-0.514133E-05
0.645000	-0.723092E-05
0.650000	-0.963973E-05
0.655000	-0.102544E-04
0.660000	-0.102921E-04
0.665000	-0.114166E-04
0.670000	-0.130063E-04
0.675000	-0.101993E-04
0.680000	-0.894334E-05
0.685000	-0.822426E-05
0.690000	-0.610460E-05
0.695000	-0.641104E-05
0.700000	-0.573727E-05
0.705000	-0.483069E-05
0.710000	-0.957794E-05
0.715000	-0.137027E-04
0.720000	-0.102399E-04
0.725000	-0.646968E-05
0.730000	-0.965572E-05
0.735000	-0.111919E-04
0.740000	-0.631857E-05
0.745000	-0.328120E-05
0.750000	-0.687305E-05
0.755000	-0.130679E-04
0.760000	-0.120308E-04
0.765000	-0.766355E-05
0.770000	-0.688474E-05
0.775000	-0.100227E-04
0.780000	-0.974239E-05
0.785000	-0.959092E-05
0.790000	-0.130059E-04
0.795000	-0.126567E-04
0.800000	-0.128286E-04
0.805000	-0.122670E-04
0.810000	-0.934669E-05
0.815000	-0.565923E-05
0.820000	-0.477901E-05
0.825000	-0.688345E-05
0.830000	-0.759843E-05
0.835000	-0.589053E-05
0.840000	-0.493842E-06
0.845000	-0.130388E-05
0.850000	-0.854383E-05
0.855000	-0.704665E-05
0.860000	-0.288436E-05
0.865000	-0.559729E-05
0.870000	-0.116013E-04
0.875000	-0.160756E-04
0.880000	-0.143357E-04
0.885000	-0.123192E-04
0.890000	-0.130991E-04
0.895000	-0.113979E-04
0.900000	-0.962668E-05
0.905000	-0.103662E-04
0.910000	-0.837951E-05
0.915000	-0.498433E-05
0.920000	-0.248538E-05
0.925000	-0.902865E-05
0.930000	-0.172924E-04
0.935000	-0.104771E-04
0.940000	0.298310E-05
0.945000	0.478828E-05
0.950000	-0.827872E-05
0.955000	-0.154180E-04
0.960000	-0.431136E-05
0.965000	0.568558E-05
0.970000	-0.310460E-05
0.975000	-0.166396E-04
0.980000	-0.130861E-04
0.985000	-0.500492E-05
0.990000	-0.477231E-05
0.995000	-0.449535E-05
1.000000	-0.175599E-05
1.005000	-0.183117E-06
1.010000	-0.283584E-05
1.015000	-0.807872E-05
1.020000	-0.229604E-05
1.025000	0.326663E-05
1.030000	-0.744661E-05
1.035000	-0.109464E-04
1.040000	-0.340216E-05
1.045000	-0.240012E-05
1.050000	-0.892742E-05
1.055000	-0.118116E-04
1.060000	-0.204785E-05
1.065000	0.555739E-06
1.070000	-0.161182E-04
1.075000	-0.179100E-04
1.080000	-0.326526E-05
1.085000	-0.446751E-05
1.090000	-0.105617E-04
1.095000	-0.108339E-04
1.100000	-0.316074E-05
1.105000	0.876108E-05
1.110000	0.173853E-04
1.115000	0.197665E-04
1.120000	0.152802E-04
1.125000	-0.275387E-05
1.130000	-0.244764E-04
1.135000	-0.178670E-04
1.140000	0.740908E-05
1.145000	0.868336E-05
1.150000	-0.724244E-05
1.155000	-0.100013E-04
1.160000	0.325823E-05
1.165000	0.865829E-05
1.170000	0.376222E-05
1.175000	-0.516678E-05
1.180000	-0.174621E-04
1.185000	-0.843092E-05
1.190000	0.819234E-05
1.195000	0.102849E-04
1.200000	-0.998944E-05
1.205000	-0.284722E-04
1.210000	-0.198611E-04
1.215000	-0.858553E-05
1.220000	-0.274163E-05
1.225000	-0.134496E-04
1.230000	-0.262246E-04
1.235000	-0.150663E-04
1.240000	0.800553E-05
1.245000	0.130505E-04
1.250000	0.613702E-05
1.255000	0.819287E-05
1.260000	0.157955E-04
1.265000	0.143415E-04
1.270000	0.379444E-05
1.275000	0.218540E-05
1.280000	0.216169E-05
1.285000	0.188659E-05
1.290000	0.243087E-05
1.295000	-0.219833E-05
1.300000	-0.570979E-05
1.305000	-0.312886E-05
1.310000	-0.785162E-05
1.315000	-0.444928E-05
1.320000	0.157305E-04
1.325000	0.739785E-05
1.330000	-0.170320E-04
1.335000	-0.181464E-04
1.340000	-0.560500E-05
1.345000	-0.397545E-05
1.350000	-0.125484E-04
1.355000	-0.131769E-04
1.360000	-0.291451E-05
1.365000	0.110954E-04
1.370000	0.138424E-04
1.375000	0.547731E-05
1.380000	-0.177559E-05
1.385000	-0.443632E-05
1.390000	-0.112022E-04
1.395000	-0.269233E-05
1.400000	0.565746E-05
1.405000	0.464601E-05
1.410000	-0.476017E-05
1.415000	-0.102873E-04
1.420000	-0.275105E-06
1.425000	0.317316E-05
1.430000	0.305595E-05
1.435000	-0.631545E-06
1.440000	0.371786E-05
1.445000	0.640058E-05
1.450000	0.121410E-05
1.455000	-0.745135E-05
1.460000	-0.874965E-05
1.465000	-0.155202E-04
1.470000	-0.177449E-04
1.475000	-0.148568E-04
1.480000	-0.464919E-05
1.485000	0.897105E-05
1.490000	0.272348E-05
1.495000	-0.392233E-05
1.500000	0.113420E-05
1.505000	0.146126E-04
1.510000	0.177617E-04
1.515000	0.132719E-04
1.520000	0.142659E-04
1.525000	0.207216E-05
1.530000	-0.225460E-04
1.535000	-0.175828E-04
1.540000	0.114434E-04
1.545000	0.140785E-04
1.550000	-0.852779E-05
1.555000	-0.281867E-04
1.560000	-0.150694E-04
1.565000	0.121712E-04
1.570000	0.725745E-05
1.575000	0.118893E-05
1.580000	0.160434E-04
1.585000	0.247491E-04
1.590000	0.207471E-04
1.595000	0.281259E-05
1.600000	-0.164952E-04
1.605000	-0.102268E-04
1.610000	0.163075E-04
1.615000	0.271785E-04
1.620000	0.238331E-04
1.625000	0.141146E-04
1.630000	0.320807E-06
1.635000	-0.501953E-05
1.640000	0.585701E-05
1.645000	0.130290E-04
1.650000	0.665595E-05
1.655000	-0.466724E-05
1.660000	-0.330068E-04
1.665000	-0.491117E-04
1.670000	-0.312955E-04
1.675000	-0.352540E-05
1.680000	0.117156E-04
1.685000	0.366419E-05
1.690000	0.222902E-05
1.695000	0.173285E-04
1.700000	0.673472E-05
1.705000	-0.970245E-05
1.710000	-0.302763E-04
1.715000	-0.105574E-04
1.720000	0.238325E-04
1.725000	0.152542E-04
1.730000	-0.299608E-04
1.735000	-0.297073E-04
1.740000	0.153862E-04
1.745000	0.173216E-04
1.750000	-0.203897E-04
1.755000	-0.160479E-04
1.760000	0.168213E-04
1.765000	0.240871E-04
1.770000	0.642757E-05
1.775000	0.489480E-05
1.780000	0.758644E-05
1.785000	-0.113536E-04
1.790000	-0.174247E-04
1.795000	-0.176006E-04
1.800000	0.969010E-06
1.805000	0.243195E-04
1.810000	0.669025E-05
1.815000	-0.836854E-05
1.820000	0.124193E-04
1.825000	0.180755E-04
1.830000	0.239816E-05
1.835000	0.262955E-05
1.840000	-0.459722E-05
1.845000	-0.324086E-04
1.850000	-0.220565E-04
1.855000	0.110964E-04
1.860000	0.324988E-04
1.865000	0.293949E-04
1.870000	0.182753E-04
1.875000	0.133301E-04
1.880000	0.468648E-05
1.885000	-0.107343E-05
1.890000	0.100702E-04
1.895000	0.161421E-04
1.900000	-0.720858E-05
1.905000	-0.281319E-04
1.910000	-0.101494E-04
1.915000	0.282579E-04
1.920000	0.379564E-04
1.925000	0.977252E-05
1.930000	-0.382380E-04
1.935000	-0.210297E-04
1.940000	0.664678E-04
1.945000	0.746153E-04
1.950000	-0.184250E-04
1.955000	-0.495670E-04
1.960000	0.803960E-05
1.965000	0.487855E-04
1.970000	0.295011E-04
1.975000	0.156659E-04
1.980000	0.599960E-05
1.985000	-0.612840E-05
1.990000	0.658364E-05
1.995000	0.462472E-05
2.000000	-0.630080E-05
2.005000	0.960786E-05
2.010000	0.563714E-05
2.015000	-0.563628E-04
2.020000	-0.571852E-04
2.025000	-0.292405E-05
2.030000	-0.297278E-04
2.035000	-0.721681E-04
2.040000	-0.496328E-05
2.045000	0.334238E-04
2.050000	-0.128671E-04
2.055000	-0.343013E-04
2.060000	0.136550E-04
2.065000	0.401070E-04
2.070000	0.102975E-05
2.075000	-0.108994E-04
2.080000	0.301996E-04
2.085000	0.323823E-04
2.090000	0.221194E-04
2.095000	0.271890E-04
2.100000	0.327086E-04
2.105000	0.410561E-04
2.110000	0.281107E-04
2.115000	0.390504E-06
2.120000	0.965065E-05
2.125000	0.161210E-04
2.130000	-0.227263E-04
2.135000	-0.557394E-04
2.140000	-0.110896E-04
2.145000	0.314614E-04
2.150000	0.328617E-04
2.155000	0.446687E-04
2.160000	0.591064E-04
2.165000	0.195250E-04
2.170000	-0.192763E-04
2.175000	-0.519042E-05
2.180000	0.373583E-04
2.185000	0.468649E-04
2.190000	0.295143E-04
2.195000	0.169985E-04
2.200000	0.113326E-04
2.205000	0.908516E-05
2.210000	-0.288389E-05
2.215000	0.519912E-05
2.220000	0.208163E-04
2.225000	-0.173770E-04
2.230000	-0.722640E-04
2.235000	-0.186957E-04
2.240000	0.600020E-04
2.245000	0.468506E-04
2.250000	0.759373E-05
2.255000	0.591573E-06
2.260000	0.208399E-04
2.265000	0.254956E-04
2.270000	-0.408524E-06
2.275000	-0.279835E-05
2.280000	0.758386E-05
2.285000	0.433826E-05
2.290000	-0.746598E-05
2.295000	-0.158969E-04
2.300000	0.659902E-05
2.305000	0.339245E-04
2.310000	0.375427E-04
2.315000	0.297553E-04
2.320000	0.200826E-04
2.325000	-0.164266E-04
2.330000	-0.463863E-04
2.335000	-0.156118E-04
2.340000	0.218854E-04
2.345000	0.215773E-04
2.350000	-0.885201E-05
2.355000	-0.149873E-04
2.360000	0.144691E-04
2.365000	0.891801E-05
2.370000	-0.244371E-04
2.375000	-0.553684E-05
2.380000	0.140933E-04
2.385000	0.386770E-05
2.390000	-0.237600E-04
2.395000	-0.168827E-04
2.400000	-0.526720E-05
2.405000	-0.157945E-04
2.410000	-0.306134E-04
2.415000	0.207858E-04
2.420000	0.840141E-04
2.425000	0.478178E-04
2.430000	-0.220715E-04
2.435000	-0.485442E-05
2.440000	0.563985E-04
2.445000	0.591040E-04
2.450000	0.105572E-05
2.455000	-0.410933E-04
2.460000	0.252494E-05
2.465000	0.285738E-04
2.470000	0.167396E-05
2.475000	0.165052E-04
2.480000	0.486728E-04
2.485000	0.365131E-04
2.490000	-0.984436E-05
2.495000	-0.286214E-04
2.500000	-0.176579E-04
2.505000	0.617081E-05
2.510000	-0.124581E-04
2.515000	-0.419163E-04
2.520000	0.632546E-05
2.525000	0.583592E-04
2.530000	0.462499E-04
2.535000	0.157516E-04
2.540000	0.390178E-04
2.545000	0.630115E-04
2.550000	0.246679E-04
2.555000	0.303193E-04
2.560000	0.730517E-04
2.565000	0.400968E-04
2.570000	-0.134044E-05
2.575000	0.817755E-05
2.580000	0.488338E-04
2.585000	0.538539E-04
2.590000	0.929109E-05
2.595000	-0.264176E-04
2.600000	0.130434E-04
2.605000	0.840844E-04
2.610000	0.806241E-04
2.615000	0.410595E-04
2.620000	0.438893E-04
2.625000	0.478579E-04
2.630000	0.220804E-04
2.635000	0.214945E-04
2.640000	0.605981E-04
2.645000	0.762471E-04
2.650000	0.198194E-04
2.655000	-0.483705E-04
2.660000	-0.136076E-04
2.665000	0.644248E-04
2.670000	0.736864E-04
2.675000	0.211618E-04
2.680000	-0.407383E-04
2.685000	-0.459035E-04
2.690000	-0.113234E-04
2.695000	0.354724E-04
2.700000	0.343541E-04
2.705000	-0.493472E-05
2.710000	-0.383008E-04
2.715000	-0.303251E-04
2.720000	0.285794E-04
2.725000	0.284724E-04
2.730000	-0.386712E-04
2.735000	-0.432718E-04
2.740000	0.292863E-04
2.745000	0.733729E-04
2.750000	0.492719E-04
2.755000	0.206610E-04
2.760000	-0.146972E-04
2.765000	-0.232503E-04
2.770000	-0.269365E-04
2.775000	-0.581047E-05
2.780000	0.149149E-04
2.785000	0.584927E-05
2.790000	0.215406E-05
2.795000	0.689957E-05
2.800000	-0.252058E-04
2.805000	-0.413063E-04
2.810000	-0.283294E-04
2.815000	-0.965806E-05
2.820000	0.931928E-05
2.825000	0.676040E-05
2.830000	-0.445622E-04
2.835000	-0.277478E-04
2.840000	0.406643E-04
2.845000	0.629150E-04
2.850000	0.448323E-04
2.855000	0.355422E-04
2.860000	0.406830E-04
2.865000	0.513677E-04
2.870000	0.605765E-04
2.875000	0.372765E-04
2.880000	0.297293E-04
2.885000	0.602438E-04
2.890000	0.671378E-04
2.895000	0.340306E-04
2.900000	-0.169143E-04
2.905000	-0.193936E-04
2.910000	0.200110E-04
