        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               0.630	             0.78091	             0.77568	            76.29813	
               0.640	             0.83880	             0.83330	            83.26695	
               0.650	             0.89013	             0.88422	            89.73550	
               0.660	             0.92575	             0.91974	            94.77578	
               0.670	             0.93946	             0.93355	            97.65615	
               0.680	             0.93094	             0.92527	            98.23558	
               0.690	             0.90220	             0.89690	            96.62349	
               0.700	             0.85694	             0.85210	            93.12770	
               0.710	             0.79982	             0.79551	            88.18529	
               0.720	             0.73573	             0.73199	            82.28603	
               0.730	             0.66916	             0.66591	            75.89767	
               0.740	             0.62742	             0.62359	            72.04747	
               0.750	             0.64339	             0.63951	            74.88557	
               0.760	             0.64335	             0.63930	            75.85870	
               0.770	             0.63168	             0.62762	            75.45361	
               0.780	             0.61312	             0.60923	            74.19401	
               0.790	             0.59170	             0.58809	            72.53772	
               0.800	             0.57990	             0.57753	            72.13652	
               0.810	             0.57676	             0.57395	            72.58524	
               0.820	             0.57521	             0.57226	            73.26465	
               0.830	             0.57499	             0.57216	            74.14528	
               0.840	             0.57535	             0.57267	            75.10626	
               0.850	             0.57610	             0.57282	            76.01951	
               0.860	             0.57546	             0.57197	            76.79955	
               0.870	             0.57235	             0.56898	            77.28755	
               0.880	             0.56598	             0.56276	            77.32083	
               0.890	             0.55579	             0.55274	            76.80702	
               0.900	             0.54208	             0.53863	            75.68678	
               0.910	             0.52421	             0.52040	            73.93775	
               0.920	             0.50240	             0.49881	            71.64872	
               0.930	             0.47710	             0.47399	            68.82360	
               0.940	             0.44960	             0.44640	            65.51473	
               0.950	             0.42041	             0.41717	            61.87637	
               0.960	             0.39043	             0.38753	            58.08573	
               0.970	             0.36103	             0.35828	            54.26005	
               0.980	             0.33342	             0.33069	            50.59820	
               0.990	             0.31872	             0.31745	            49.06777	
               1.000	             0.30652	             0.30526	            47.66034	
               1.010	             0.29627	             0.29508	            46.53226	
               1.020	             0.28859	             0.28753	            45.79026	
               1.030	             0.28390	             0.28284	            45.48418	
               1.040	             0.28201	             0.28088	            45.60786	
               1.050	             0.28246	             0.28124	            46.10617	
               1.060	             0.28462	             0.28342	            46.90493	
               1.070	             0.28772	             0.28647	            47.85845	
               1.080	             0.29095	             0.28961	            48.83422	
               1.090	             0.29356	             0.29207	            49.70516	
               1.100	             0.29488	             0.29322	            50.35853	
               1.110	             0.29440	             0.29257	            50.70407	
               1.120	             0.29179	             0.28986	            50.68604	
               1.130	             0.28687	             0.28484	            50.25400	
               1.140	             0.27966	             0.27756	            49.40254	
               1.150	             0.27032	             0.26830	            48.17286	
               1.160	             0.25926	             0.25731	            46.60107	
               1.170	             0.24850	             0.24621	            44.97558	
               1.180	             0.23977	             0.23742	            43.74024	
               1.190	             0.23037	             0.22810	            42.38025	
               1.200	             0.22065	             0.21846	            40.92972	
               1.210	             0.21106	             0.20892	            39.46958	
               1.220	             0.20199	             0.19990	            38.07611	
               1.230	             0.19378	             0.19175	            36.82356	
               1.240	             0.18669	             0.18465	            35.74912	
               1.250	             0.18264	             0.18206	            35.53230	
               1.260	             0.18391	             0.18311	            36.02152	
               1.270	             0.18987	             0.18901	            37.47748	
               1.280	             0.19517	             0.19443	            38.85643	
               1.290	             0.20028	             0.19968	            40.21679	
               1.300	             0.20528	             0.20457	            41.52080	
               1.310	             0.20959	             0.20875	            42.69549	
               1.320	             0.21285	             0.21197	            43.68602	
               1.330	             0.21498	             0.21414	            44.46644	
               1.340	             0.21604	             0.21536	            45.05576	
               1.350	             0.21634	             0.21562	            45.44742	
               1.360	             0.21549	             0.21467	            45.58192	
               1.370	             0.21321	             0.21226	            45.40135	
               1.380	             0.20932	             0.20826	            44.87214	
               1.390	             0.20395	             0.20282	            44.01576	
               1.400	             0.20182	             0.19990	            43.69422	
               1.410	             0.20261	             0.20067	            44.17733	
               1.420	             0.20251	             0.20085	            44.52867	
               1.430	             0.20178	             0.20028	            44.71696	
               1.440	             0.20032	             0.19908	            44.75888	
               1.450	             0.19832	             0.19730	            44.66683	
               1.460	             0.19595	             0.19509	            44.47023	
               1.470	             0.19323	             0.19246	            44.17123	
               1.480	             0.19039	             0.19020	            43.95010	
               1.490	             0.19109	             0.19057	            44.33388	
               1.500	             0.19139	             0.19070	            44.66234	
               1.510	             0.19164	             0.19051	            44.91348	
               1.520	             0.19185	             0.19046	            45.20059	
               1.530	             0.19139	             0.19004	            45.39681	
               1.540	             0.19032	             0.18908	            45.46167	
               1.550	             0.18893	             0.18822	            45.55021	
               1.560	             0.19120	             0.19007	            46.29387	
               1.570	             0.19393	             0.19277	            47.25351	
               1.580	             0.19550	             0.19431	            47.93341	
               1.590	             0.19583	             0.19461	            48.31222	
               1.600	             0.19492	             0.19368	            48.38330	
               1.610	             0.19281	             0.19156	            48.15322	
               1.620	             0.18960	             0.18838	            47.64854	
               1.630	             0.18601	             0.18526	            47.14679	
               1.640	             0.18360	             0.18286	            46.82200	
               1.650	             0.18063	             0.17988	            46.34121	
               1.660	             0.17713	             0.17637	            45.71034	
               1.670	             0.17320	             0.17238	            44.94604	
               1.680	             0.16891	             0.16809	            44.09074	
               1.690	             0.16441	             0.16359	            43.16533	
               1.700	             0.15985	             0.15900	            42.20195	
               1.710	             0.15534	             0.15445	            41.23473	
               1.720	             0.15098	             0.15008	            40.30402	
               1.730	             0.14689	             0.14601	            39.43760	
               1.740	             0.14316	             0.14225	            38.64491	
               1.750	             0.13982	             0.13894	            37.96336	
               1.760	             0.13689	             0.13603	            37.37869	
               1.770	             0.13440	             0.13352	            36.89821	
               1.780	             0.13226	             0.13140	            36.51866	
               1.790	             0.13042	             0.12958	            36.21358	
               1.800	             0.12887	             0.12800	            35.97386	
               1.810	             0.12747	             0.12662	            35.78312	
               1.820	             0.12616	             0.12532	            35.61025	
               1.830	             0.12492	             0.12408	            35.45093	
               1.840	             0.12365	             0.12282	            35.28515	
               1.850	             0.12233	             0.12152	            35.09897	
               1.860	             0.12098	             0.12018	            34.90184	
               1.870	             0.11956	             0.11877	            34.67773	
               1.880	             0.11825	             0.11735	            34.44620	
               1.890	             0.12094	             0.11981	            35.35422	
               1.900	             0.12380	             0.12265	            36.38470	
               1.910	             0.12679	             0.12563	            37.46323	
               1.920	             0.12987	             0.12869	            38.57801	
               1.930	             0.13300	             0.13180	            39.71717	
               1.940	             0.13614	             0.13493	            40.86895	
               1.950	             0.13932	             0.13804	            42.02837	
               1.960	             0.14244	             0.14114	            43.19233	
               1.970	             0.14547	             0.14415	            44.33857	
               1.980	             0.14839	             0.14704	            45.45654	
               1.990	             0.15123	             0.14986	            46.56313	
               2.000	             0.15392	             0.15253	            47.62889	
               2.010	             0.15642	             0.15503	            48.65128	
               2.020	             0.15881	             0.15740	            49.64030	
               2.030	             0.16099	             0.15953	            50.56297	
               2.040	             0.16300	             0.16155	            51.45410	
               2.050	             0.16480	             0.16330	            52.26683	
               2.060	             0.16641	             0.16491	            53.03845	
               2.070	             0.16779	             0.16624	            53.72646	
               2.080	             0.16898	             0.16741	            54.36758	
               2.090	             0.17162	             0.17007	            55.49608	
               2.100	             0.17428	             0.17268	            56.61762	
               2.110	             0.17660	             0.17498	            57.64585	
               2.120	             0.17872	             0.17703	            58.59606	
               2.130	             0.18048	             0.17882	            59.46801	
               2.140	             0.18200	             0.18032	            60.24878	
               2.150	             0.18320	             0.18156	            60.94661	
               2.160	             0.18410	             0.18257	            61.57129	
               2.170	             0.18477	             0.18339	            62.13280	
               2.180	             0.18519	             0.18404	            62.64006	
               2.190	             0.18687	             0.18602	            63.60368	
               2.200	             0.18939	             0.18859	            64.77703	
               2.210	             0.19169	             0.19092	            65.87615	
               2.220	             0.19380	             0.19299	            66.89236	
               2.230	             0.19714	             0.19588	            68.20031	
               2.240	             0.20042	             0.19907	            69.62098	
               2.250	             0.20318	             0.20176	            70.87735	
               2.260	             0.20542	             0.20397	            71.97304	
               2.270	             0.20714	             0.20576	            72.92508	
               2.280	             0.20838	             0.20710	            73.72500	
               2.290	             0.20926	             0.20809	            74.40189	
               2.300	             0.20983	             0.20871	            74.94907	
               2.310	             0.21008	             0.20897	            75.36784	
               2.320	             0.20999	             0.20891	            75.67085	
               2.330	             0.20960	             0.20852	            75.85502	
               2.340	             0.20891	             0.20775	            75.90093	
               2.350	             0.20783	             0.20667	            75.82727	
               2.360	             0.20643	             0.20522	            75.61794	
               2.370	             0.20465	             0.20346	            75.28585	
               2.380	             0.20259	             0.20135	            74.82166	
               2.390	             0.20018	             0.19894	            74.23524	
               2.400	             0.19747	             0.19618	            73.51197	
               2.410	             0.19444	             0.19318	            72.68786	
               2.420	             0.19109	             0.18992	            71.75705	
               2.430	             0.18753	             0.18648	            70.75206	
               2.440	             0.18394	             0.18292	            69.68686	
               2.450	             0.18278	             0.18151	            69.43069	
               2.460	             0.18148	             0.18017	            69.20067	
               2.470	             0.18004	             0.17870	            68.91419	
               2.480	             0.17844	             0.17711	            68.57600	
               2.490	             0.17670	             0.17541	            68.19167	
               2.500	             0.17485	             0.17361	            67.76663	
               2.510	             0.17291	             0.17175	            67.30527	
               2.520	             0.17089	             0.16981	            66.81071	
               2.530	             0.16882	             0.16781	            66.28536	
               2.540	             0.16673	             0.16575	            65.73165	
               2.550	             0.16460	             0.16364	            65.15223	
               2.560	             0.16243	             0.16150	            64.54961	
               2.570	             0.16022	             0.15931	            63.92546	
               2.580	             0.15798	             0.15709	            63.28064	
               2.590	             0.15573	             0.15484	            62.61575	
               2.600	             0.15345	             0.15256	            61.93144	
               2.610	             0.15115	             0.15025	            61.22864	
               2.620	             0.14882	             0.14792	            60.50849	
               2.630	             0.14646	             0.14556	            59.77212	
               2.640	             0.14408	             0.14319	            59.02037	
               2.650	             0.14168	             0.14079	            58.25344	
               2.660	             0.13926	             0.13838	            57.47049	
               2.670	             0.13684	             0.13594	            56.66964	
               2.680	             0.13442	             0.13351	            55.86399	
               2.690	             0.13199	             0.13105	            55.03955	
               2.700	             0.12954	             0.12857	            54.19744	
               2.710	             0.12708	             0.12610	            53.35330	
               2.720	             0.12464	             0.12404	            52.67495	
               2.730	             0.12278	             0.12223	            52.10085	
               2.740	             0.12098	             0.12045	            51.53046	
               2.750	             0.11921	             0.11870	            50.96420	
               2.760	             0.11747	             0.11696	            50.39996	
               2.770	             0.11575	             0.11523	            49.83507	
               2.780	             0.11406	             0.11351	            49.26686	
               2.790	             0.11238	             0.11180	            48.70203	
               2.800	             0.11072	             0.11011	            48.13574	
               2.810	             0.10906	             0.10842	            47.56663	
               2.820	             0.10741	             0.10675	            47.00306	
               2.830	             0.10577	             0.10509	            46.43402	
               2.840	             0.10414	             0.10346	            45.87397	
               2.850	             0.10252	             0.10183	            45.30954	
               2.860	             0.10092	             0.10022	            44.75338	
               2.870	             0.09933	             0.09863	            44.19494	
               2.880	             0.09775	             0.09706	            43.64555	
               2.890	             0.09620	             0.09551	            43.09379	
               2.900	             0.09466	             0.09398	            42.55368	
               2.910	             0.09315	             0.09247	            42.01257	
               2.920	             0.09166	             0.09098	            41.47958	
               2.930	             0.09019	             0.08952	            40.95136	
               2.940	             0.08874	             0.08807	            40.42454	
               2.950	             0.08732	             0.08665	            39.91010	
               2.960	             0.08592	             0.08525	            39.39897	
               2.970	             0.08455	             0.08387	            38.89115	
               2.980	             0.08319	             0.08252	            38.39400	
               2.990	             0.08188	             0.08119	            37.90394	
               3.000	             0.08058	             0.07989	            37.41867	
               3.010	             0.07930	             0.07860	            36.93875	
               3.020	             0.07805	             0.07735	            36.47125	
               3.030	             0.07682	             0.07612	            36.01103	
               3.040	             0.07562	             0.07491	            35.55711	
               3.050	             0.07445	             0.07373	            35.10987	
               3.060	             0.07329	             0.07257	            34.67074	
               3.070	             0.07216	             0.07144	            34.24409	
               3.080	             0.07106	             0.07034	            33.82462	
               3.090	             0.06998	             0.06926	            33.41257	
               3.100	             0.06893	             0.06820	            33.00810	
               3.110	             0.06790	             0.06716	            32.61135	
               3.120	             0.06689	             0.06615	            32.22532	
               3.130	             0.06590	             0.06517	            31.84911	
               3.140	             0.06494	             0.06421	            31.48062	
               3.150	             0.06400	             0.06328	            31.11986	
               3.160	             0.06309	             0.06236	            30.76686	
               3.170	             0.06220	             0.06147	            30.42158	
               3.180	             0.06133	             0.06059	            30.08399	
               3.190	             0.06048	             0.05975	            29.75739	
               3.200	             0.05965	             0.05892	            29.43854	
               3.210	             0.05885	             0.05812	            29.12695	
               3.220	             0.05806	             0.05733	            28.82252	
               3.230	             0.05729	             0.05656	            28.52512	
               3.240	             0.05653	             0.05581	            28.23461	
               3.250	             0.05580	             0.05508	            27.95084	
               3.260	             0.05509	             0.05437	            27.67381	
               3.270	             0.05439	             0.05368	            27.40591	
               3.280	             0.05371	             0.05300	            27.14413	
               3.290	             0.05305	             0.05235	            26.88827	
               3.300	             0.05241	             0.05170	            26.63816	
               3.310	             0.05178	             0.05107	            26.39360	
               3.320	             0.05116	             0.05046	            26.15437	
               3.330	             0.05055	             0.04985	            25.92028	
               3.340	             0.04996	             0.04927	            25.69112	
               3.350	             0.04939	             0.04869	            25.46729	
               3.360	             0.04882	             0.04813	            25.24978	
               3.370	             0.04827	             0.04758	            25.03651	
               3.380	             0.04772	             0.04705	            24.82728	
               3.390	             0.04719	             0.04652	            24.62186	
               3.400	             0.04677	             0.04600	            24.42005	
               3.410	             0.04641	             0.04549	            24.22165	
               3.420	             0.04605	             0.04500	            24.02645	
               3.430	             0.04571	             0.04456	            23.86393	
               3.440	             0.04537	             0.04422	            23.75279	
               3.450	             0.04504	             0.04390	            23.64563	
               3.460	             0.04473	             0.04358	            23.54232	
               3.470	             0.04442	             0.04327	            23.44374	
               3.480	             0.04412	             0.04297	            23.34893	
               3.490	             0.04383	             0.04268	            23.25755	
               3.500	             0.04354	             0.04240	            23.16949	
               3.510	             0.04327	             0.04212	            23.08461	
               3.520	             0.04300	             0.04186	            23.00278	
               3.530	             0.04273	             0.04159	            22.92388	
               3.540	             0.04248	             0.04134	            22.84776	
               3.550	             0.04223	             0.04109	            22.77431	
               3.560	             0.04199	             0.04085	            22.70340	
               3.570	             0.04175	             0.04061	            22.63490	
               3.580	             0.04152	             0.04038	            22.56868	
               3.590	             0.04129	             0.04015	            22.50463	
               3.600	             0.04107	             0.03993	            22.44262	
               3.610	             0.04085	             0.03971	            22.38253	
               3.620	             0.04064	             0.03950	            22.32425	
               3.630	             0.04043	             0.03929	            22.26766	
               3.640	             0.04022	             0.03908	            22.21264	
               3.650	             0.04002	             0.03888	            22.15910	
               3.660	             0.03983	             0.03869	            22.10690	
               3.670	             0.03963	             0.03849	            22.05596	
               3.680	             0.03944	             0.03830	            22.00616	
               3.690	             0.03925	             0.03811	            21.95741	
               3.700	             0.03907	             0.03793	            21.90960	
               3.710	             0.03889	             0.03774	            21.86263	
               3.720	             0.03871	             0.03756	            21.81643	
               3.730	             0.03853	             0.03738	            21.77088	
               3.740	             0.03835	             0.03721	            21.72591	
               3.750	             0.03818	             0.03703	            21.68142	
               3.760	             0.03800	             0.03686	            21.63733	
               3.770	             0.03783	             0.03669	            21.59402	
               3.780	             0.03766	             0.03652	            21.55202	
               3.790	             0.03750	             0.03635	            21.51019	
               3.800	             0.03733	             0.03618	            21.46847	
               3.810	             0.03716	             0.03602	            21.42677	
               3.820	             0.03700	             0.03586	            21.38505	
               3.830	             0.03683	             0.03572	            21.36057	
               3.840	             0.03667	             0.03562	            21.35702	
               3.850	             0.03651	             0.03551	            21.34483	
               3.860	             0.03635	             0.03539	            21.32673	
               3.870	             0.03619	             0.03525	            21.30178	
               3.880	             0.03603	             0.03511	            21.26810	
               3.890	             0.03587	             0.03495	            21.22933	
               3.900	             0.03571	             0.03479	            21.18330	
               3.910	             0.03555	             0.03461	            21.12883	
               3.920	             0.03539	             0.03442	            21.06774	
               3.930	             0.03523	             0.03423	            21.00144	
               3.940	             0.03507	             0.03402	            20.92706	
               3.950	             0.03490	             0.03380	            20.84473	
               3.960	             0.03474	             0.03358	            20.76471	
               3.970	             0.03458	             0.03342	            20.71703	
               3.980	             0.03442	             0.03326	            20.66914	
               3.990	             0.03426	             0.03310	            20.62042	
               4.000	             0.03410	             0.03294	            20.57084	
               4.010	             0.03393	             0.03278	            20.52037	
               4.020	             0.03377	             0.03261	            20.46900	
               4.030	             0.03361	             0.03245	            20.41671	
               4.040	             0.03344	             0.03228	            20.36346	
               4.050	             0.03327	             0.03212	            20.30924	
               4.060	             0.03311	             0.03195	            20.25404	
               4.070	             0.03294	             0.03178	            20.19784	
               4.080	             0.03277	             0.03162	            20.14063	
               4.090	             0.03261	             0.03145	            20.08240	
               4.100	             0.03244	             0.03128	            20.02313	
               4.110	             0.03227	             0.03111	            19.96382	
               4.120	             0.03210	             0.03094	            19.90416	
               4.130	             0.03192	             0.03077	            19.84344	
               4.140	             0.03175	             0.03060	            19.78165	
               4.150	             0.03158	             0.03043	            19.71879	
               4.160	             0.03141	             0.03026	            19.65485	
               4.170	             0.03123	             0.03009	            19.58983	
               4.180	             0.03106	             0.02992	            19.52373	
               4.190	             0.03088	             0.02974	            19.45656	
               4.200	             0.03070	             0.02957	            19.38831	
               4.210	             0.03053	             0.02939	            19.31925	
               4.220	             0.03035	             0.02922	            19.25052	
               4.230	             0.03017	             0.02904	            19.18072	
               4.240	             0.02999	             0.02887	            19.10984	
               4.250	             0.02981	             0.02869	            19.03790	
               4.260	             0.02963	             0.02851	            18.96491	
               4.270	             0.02945	             0.02834	            18.89086	
               4.280	             0.02927	             0.02816	            18.81579	
               4.290	             0.02908	             0.02798	            18.73968	
               4.300	             0.02890	             0.02780	            18.66407	
               4.310	             0.02872	             0.02762	            18.58751	
               4.320	             0.02853	             0.02744	            18.50994	
               4.330	             0.02835	             0.02726	            18.43137	
               4.340	             0.02816	             0.02708	            18.35182	
               4.350	             0.02798	             0.02690	            18.27130	
               4.360	             0.02779	             0.02672	            18.18983	
               4.370	             0.02761	             0.02654	            18.10840	
               4.380	             0.02742	             0.02636	            18.02655	
               4.390	             0.02724	             0.02618	            17.94377	
               4.400	             0.02705	             0.02603	            17.88003	
               4.410	             0.02699	             0.02600	            17.90202	
               4.420	             0.02697	             0.02597	            17.92390	
               4.430	             0.02694	             0.02595	            17.94563	
               4.440	             0.02691	             0.02592	            17.96720	
               4.450	             0.02689	             0.02589	            17.98861	
               4.460	             0.02686	             0.02586	            18.00982	
               4.470	             0.02683	             0.02584	            18.03084	
               4.480	             0.02681	             0.02581	            18.05163	
               4.490	             0.02678	             0.02578	            18.07219	
               4.500	             0.02675	             0.02575	            18.09251	
               4.510	             0.02672	             0.02572	            18.11256	
               4.520	             0.02670	             0.02569	            18.13235	
               4.530	             0.02667	             0.02566	            18.15185	
               4.540	             0.02664	             0.02564	            18.17105	
               4.550	             0.02661	             0.02561	            18.18994	
               4.560	             0.02658	             0.02558	            18.20852	
               4.570	             0.02655	             0.02554	            18.22677	
               4.580	             0.02652	             0.02551	            18.24468	
               4.590	             0.02649	             0.02548	            18.26224	
               4.600	             0.02646	             0.02545	            18.27944	
               4.610	             0.02643	             0.02542	            18.29628	
               4.620	             0.02640	             0.02539	            18.31274	
               4.630	             0.02637	             0.02536	            18.32881	
               4.640	             0.02634	             0.02532	            18.34450	
               4.650	             0.02631	             0.02529	            18.35978	
               4.660	             0.02628	             0.02525	            18.37466	
               4.670	             0.02624	             0.02522	            18.38913	
               4.680	             0.02621	             0.02519	            18.40318	
               4.690	             0.02618	             0.02515	            18.41681	
               4.700	             0.02614	             0.02512	            18.43001	
               4.710	             0.02611	             0.02508	            18.44277	
               4.720	             0.02608	             0.02504	            18.45509	
               4.730	             0.02604	             0.02501	            18.46696	
               4.740	             0.02600	             0.02497	            18.47839	
               4.750	             0.02597	             0.02493	            18.48936	
               4.760	             0.02593	             0.02489	            18.49988	
               4.770	             0.02590	             0.02485	            18.50994	
               4.780	             0.02586	             0.02481	            18.51953	
               4.790	             0.02582	             0.02478	            18.52916	
               4.800	             0.02578	             0.02474	            18.53860	
               4.810	             0.02574	             0.02470	            18.54757	
               4.820	             0.02570	             0.02466	            18.55606	
               4.830	             0.02566	             0.02462	            18.56408	
               4.840	             0.02562	             0.02458	            18.57162	
               4.850	             0.02558	             0.02453	            18.57869	
               4.860	             0.02554	             0.02449	            18.58527	
               4.870	             0.02550	             0.02445	            18.59137	
               4.880	             0.02546	             0.02441	            18.59698	
               4.890	             0.02542	             0.02436	            18.60212	
               4.900	             0.02538	             0.02432	            18.60677	
               4.910	             0.02533	             0.02428	            18.61093	
               4.920	             0.02529	             0.02423	            18.61461	
               4.930	             0.02525	             0.02419	            18.61781	
               4.940	             0.02520	             0.02414	            18.62052	
               4.950	             0.02516	             0.02410	            18.62275	
               4.960	             0.02511	             0.02405	            18.62449	
               4.970	             0.02507	             0.02400	            18.62576	
               4.980	             0.02502	             0.02396	            18.62654	
               4.990	             0.02498	             0.02391	            18.62684	
               5.000	             0.02493	             0.02386	            18.62666	
               5.010	             0.02488	             0.02381	            18.62600	
               5.020	             0.02483	             0.02376	            18.62487	
               5.030	             0.02479	             0.02371	            18.62327	
               5.040	             0.02474	             0.02366	            18.62119	
               5.050	             0.02469	             0.02361	            18.61864	
               5.060	             0.02464	             0.02356	            18.61562	
               5.070	             0.02459	             0.02351	            18.61213	
               5.080	             0.02454	             0.02346	            18.60818	
               5.090	             0.02449	             0.02341	            18.60377	
               5.100	             0.02444	             0.02336	            18.59889	
               5.110	             0.02439	             0.02331	            18.59356	
               5.120	             0.02434	             0.02325	            18.58778	
               5.130	             0.02429	             0.02320	            18.58155	
               5.140	             0.02424	             0.02315	            18.57486	
               5.150	             0.02419	             0.02309	            18.56773	
               5.160	             0.02414	             0.02304	            18.56016	
               5.170	             0.02408	             0.02298	            18.55214	
               5.180	             0.02403	             0.02293	            18.54370	
               5.190	             0.02398	             0.02287	            18.53481	
               5.200	             0.02392	             0.02282	            18.52550	
               5.210	             0.02387	             0.02276	            18.51576	
               5.220	             0.02381	             0.02271	            18.50560	
               5.230	             0.02376	             0.02265	            18.49502	
               5.240	             0.02371	             0.02259	            18.48402	
               5.250	             0.02365	             0.02254	            18.47261	
               5.260	             0.02359	             0.02248	            18.46079	
               5.270	             0.02354	             0.02242	            18.44856	
               5.280	             0.02348	             0.02236	            18.43594	
               5.290	             0.02343	             0.02231	            18.42291	
               5.300	             0.02337	             0.02225	            18.40980	
               5.310	             0.02331	             0.02219	            18.39672	
               5.320	             0.02326	             0.02213	            18.38325	
               5.330	             0.02320	             0.02207	            18.36939	
               5.340	             0.02314	             0.02202	            18.35514	
               5.350	             0.02308	             0.02196	            18.34052	
               5.360	             0.02303	             0.02190	            18.32552	
               5.370	             0.02297	             0.02184	            18.31016	
               5.380	             0.02291	             0.02178	            18.29442	
               5.390	             0.02285	             0.02172	            18.27833	
               5.400	             0.02279	             0.02166	            18.26187	
               5.410	             0.02273	             0.02160	            18.24506	
               5.420	             0.02267	             0.02154	            18.22791	
               5.430	             0.02262	             0.02148	            18.21040	
               5.440	             0.02256	             0.02142	            18.19256	
               5.450	             0.02250	             0.02136	            18.17437	
               5.460	             0.02244	             0.02130	            18.15585	
               5.470	             0.02238	             0.02124	            18.13701	
               5.480	             0.02232	             0.02118	            18.11784	
               5.490	             0.02226	             0.02111	            18.09834	
               5.500	             0.02220	             0.02105	            18.07853	
               5.510	             0.02213	             0.02099	            18.05841	
               5.520	             0.02207	             0.02093	            18.03798	
               5.530	             0.02201	             0.02087	            18.01725	
               5.540	             0.02195	             0.02081	            17.99621	
               5.550	             0.02189	             0.02074	            17.97488	
               5.560	             0.02183	             0.02068	            17.95326	
               5.570	             0.02177	             0.02062	            17.93136	
               5.580	             0.02171	             0.02056	            17.90916	
               5.590	             0.02165	             0.02049	            17.88669	
               5.600	             0.02158	             0.02043	            17.86395	
               5.610	             0.02152	             0.02037	            17.84093	
               5.620	             0.02146	             0.02031	            17.81765	
               5.630	             0.02140	             0.02024	            17.79411	
               5.640	             0.02134	             0.02018	            17.77030	
               5.650	             0.02127	             0.02012	            17.74624	
               5.660	             0.02121	             0.02005	            17.72194	
               5.670	             0.02115	             0.01999	            17.69738	
               5.680	             0.02109	             0.01993	            17.67259	
               5.690	             0.02103	             0.01986	            17.64755	
               5.700	             0.02096	             0.01980	            17.62229	
               5.710	             0.02090	             0.01974	            17.59679	
               5.720	             0.02084	             0.01967	            17.57106	
               5.730	             0.02078	             0.01961	            17.54512	
               5.740	             0.02071	             0.01955	            17.51895	
               5.750	             0.02065	             0.01948	            17.49258	
               5.760	             0.02059	             0.01942	            17.46599	
               5.770	             0.02053	             0.01936	            17.43919	
               5.780	             0.02046	             0.01929	            17.41219	
               5.790	             0.02040	             0.01923	            17.38499	
               5.800	             0.02034	             0.01917	            17.35760	
               5.810	             0.02028	             0.01910	            17.33002	
               5.820	             0.02021	             0.01904	            17.30224	
               5.830	             0.02015	             0.01898	            17.27429	
               5.840	             0.02009	             0.01891	            17.24615	
               5.850	             0.02003	             0.01885	            17.21784	
               5.860	             0.01996	             0.01879	            17.18935	
