        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               1.250	             0.18570	             0.18396	            35.90320	
               1.260	             0.18386	             0.18213	            35.82895	
               1.270	             0.18196	             0.18023	            35.73657	
               1.280	             0.18006	             0.17832	            35.63633	
               1.290	             0.17812	             0.17639	            35.52575	
               1.300	             0.17616	             0.17441	            35.40006	
               1.310	             0.17421	             0.17246	            35.27342	
               1.320	             0.17222	             0.17046	            35.13090	
               1.330	             0.17023	             0.16846	            34.98097	
               1.340	             0.16823	             0.16645	            34.82485	
               1.350	             0.16620	             0.16441	            34.65443	
               1.360	             0.16418	             0.16238	            34.48022	
               1.370	             0.16216	             0.16035	            34.29786	
               1.380	             0.16010	             0.15828	            34.10246	
               1.390	             0.15805	             0.15622	            33.90348	
               1.400	             0.15601	             0.15416	            33.69747	
               1.410	             0.15394	             0.15208	            33.47957	
               1.420	             0.15186	             0.15000	            33.25558	
               1.430	             0.14980	             0.14793	            33.02841	
               1.440	             0.14773	             0.14585	            32.79054	
               1.450	             0.14565	             0.14375	            32.54256	
               1.460	             0.14356	             0.14168	            32.29636	
               1.470	             0.14150	             0.13961	            32.04134	
               1.480	             0.13943	             0.13752	            31.77750	
               1.490	             0.13736	             0.13544	            31.50849	
               1.500	             0.13529	             0.13339	            31.23944	
               1.510	             0.13323	             0.13133	            30.96296	
               1.520	             0.13119	             0.12928	            30.67967	
               1.530	             0.12916	             0.12723	            30.39367	
               1.540	             0.12713	             0.12522	            30.10796	
               1.550	             0.12510	             0.12321	            29.81686	
               1.560	             0.12309	             0.12120	            29.52098	
               1.570	             0.12112	             0.11921	            29.22239	
               1.580	             0.11915	             0.11726	            28.92689	
               1.590	             0.11720	             0.11532	            28.62796	
               1.600	             0.11527	             0.11339	            28.32614	
               1.610	             0.11335	             0.11148	            28.02197	
               1.620	             0.11145	             0.10960	            27.72111	
               1.630	             0.10959	             0.10775	            27.42057	
               1.640	             0.10775	             0.10591	            27.11882	
               1.650	             0.10593	             0.10409	            26.81629	
               1.660	             0.10413	             0.10230	            26.51352	
               1.670	             0.10235	             0.10055	            26.21666	
               1.680	             0.10060	             0.09882	            25.91993	
               1.690	             0.09887	             0.09711	            25.62371	
               1.700	             0.09719	             0.09543	            25.32831	
               1.710	             0.09552	             0.09377	            25.03447	
               1.720	             0.09389	             0.09215	            24.74656	
               1.730	             0.09228	             0.09056	            24.46007	
               1.740	             0.09069	             0.08899	            24.17525	
               1.750	             0.08914	             0.08744	            23.89231	
               1.760	             0.08761	             0.08593	            23.61144	
               1.770	             0.08610	             0.08445	            23.33677	
               1.780	             0.08462	             0.08299	            23.06445	
               1.790	             0.08318	             0.08156	            22.79446	
               1.800	             0.08176	             0.08016	            22.52691	
               1.810	             0.08076	             0.07948	            22.46047	
               1.820	             0.08038	             0.07908	            22.47216	
               1.830	             0.07996	             0.07864	            22.46945	
               1.840	             0.07948	             0.07814	            22.44716	
               1.850	             0.07895	             0.07761	            22.41586	
               1.860	             0.07839	             0.07702	            22.36687	
               1.870	             0.07778	             0.07639	            22.30350	
               1.880	             0.07714	             0.07574	            22.23033	
               1.890	             0.07646	             0.07503	            22.14125	
               1.900	             0.07575	             0.07430	            22.04090	
               1.910	             0.07500	             0.07354	            21.93113	
               1.920	             0.07423	             0.07275	            21.80736	
               1.930	             0.07342	             0.07193	            21.67346	
               1.940	             0.07259	             0.07109	            21.53202	
               1.950	             0.07174	             0.07022	            21.37826	
               1.960	             0.07087	             0.06932	            21.21448	
               1.970	             0.06997	             0.06842	            21.04563	
               1.980	             0.06904	             0.06750	            20.86592	
               1.990	             0.06811	             0.06655	            20.67653	
               2.000	             0.06717	             0.06560	            20.48393	
               2.010	             0.06620	             0.06463	            20.28174	
               2.020	             0.06521	             0.06364	            20.07151	
               2.030	             0.06421	             0.06266	            19.85830	
               2.040	             0.06322	             0.06165	            19.63663	
               2.050	             0.06220	             0.06064	            19.41043	
               2.060	             0.06117	             0.05963	            19.17933	
               2.070	             0.06014	             0.05861	            18.94279	
               2.080	             0.05909	             0.05759	            18.70310	
               2.090	             0.05804	             0.05657	            18.45965	
               2.100	             0.05699	             0.05555	            18.21333	
               2.110	             0.05593	             0.05454	            17.96699	
               2.120	             0.05486	             0.05360	            17.74293	
               2.130	             0.05379	             0.05269	            17.52312	
               2.140	             0.05271	             0.05179	            17.30265	
               2.150	             0.05164	             0.05089	            17.08129	
               2.160	             0.05107	             0.05046	            17.01609	
               2.170	             0.05102	             0.05039	            17.07188	
               2.180	             0.05097	             0.05031	            17.12520	
               2.190	             0.05091	             0.05023	            17.17596	
               2.200	             0.05083	             0.05014	            17.22243	
               2.210	             0.05075	             0.05004	            17.26545	
               2.220	             0.05065	             0.04993	            17.30709	
               2.230	             0.05055	             0.04982	            17.34457	
               2.240	             0.05044	             0.04969	            17.37795	
               2.250	             0.05033	             0.04956	            17.41024	
               2.260	             0.05020	             0.04942	            17.43902	
               2.270	             0.05006	             0.04927	            17.46382	
               2.280	             0.04992	             0.04912	            17.48610	
               2.290	             0.04977	             0.04896	            17.50644	
               2.300	             0.04961	             0.04880	            17.52292	
               2.310	             0.04944	             0.04862	            17.53558	
               2.320	             0.04927	             0.04844	            17.54748	
               2.330	             0.04909	             0.04826	            17.55587	
               2.340	             0.04890	             0.04807	            17.56057	
               2.350	             0.04871	             0.04787	            17.56278	
               2.360	             0.04851	             0.04767	            17.56335	
               2.370	             0.04830	             0.04746	            17.56031	
               2.380	             0.04809	             0.04724	            17.55374	
               2.390	             0.04787	             0.04702	            17.54607	
               2.400	             0.04764	             0.04680	            17.53557	
               2.410	             0.04741	             0.04657	            17.52163	
               2.420	             0.04718	             0.04633	            17.50487	
               2.430	             0.04694	             0.04609	            17.48716	
               2.440	             0.04669	             0.04585	            17.46613	
               2.450	             0.04644	             0.04560	            17.44186	
               2.460	             0.04619	             0.04534	            17.41597	
               2.470	             0.04593	             0.04509	            17.38814	
               2.480	             0.04567	             0.04483	            17.35719	
               2.490	             0.04540	             0.04456	            17.32316	
               2.500	             0.04513	             0.04429	            17.28863	
               2.510	             0.04486	             0.04402	            17.25129	
               2.520	             0.04458	             0.04374	            17.21101	
               2.530	             0.04430	             0.04346	            17.16859	
               2.540	             0.04401	             0.04318	            17.12519	
               2.550	             0.04373	             0.04290	            17.07898	
               2.560	             0.04344	             0.04261	            17.03003	
               2.570	             0.04314	             0.04232	            16.97994	
               2.580	             0.04284	             0.04202	            16.92812	
               2.590	             0.04255	             0.04173	            16.87370	
               2.600	             0.04224	             0.04143	            16.81674	
               2.610	             0.04194	             0.04113	            16.75955	
               2.620	             0.04163	             0.04082	            16.70000	
               2.630	             0.04132	             0.04052	            16.63805	
               2.640	             0.04101	             0.04021	            16.57440	
               2.650	             0.04070	             0.03990	            16.51007	
               2.660	             0.04039	             0.03959	            16.44347	
               2.670	             0.04007	             0.03928	            16.37468	
               2.680	             0.03975	             0.03897	            16.30510	
               2.690	             0.03943	             0.03865	            16.23421	
               2.700	             0.03911	             0.03834	            16.16126	
               2.710	             0.03879	             0.03802	            16.08645	
               2.720	             0.03847	             0.03770	            16.01160	
               2.730	             0.03814	             0.03738	            15.93484	
               2.740	             0.03782	             0.03706	            15.85623	
               2.750	             0.03749	             0.03675	            15.77715	
               2.760	             0.03717	             0.03643	            15.69691	
               2.770	             0.03684	             0.03611	            15.61496	
               2.780	             0.03651	             0.03579	            15.53253	
               2.790	             0.03619	             0.03547	            15.44915	
               2.800	             0.03586	             0.03514	            15.36418	
               2.810	             0.03553	             0.03483	            15.27945	
               2.820	             0.03520	             0.03451	            15.19324	
               2.830	             0.03488	             0.03419	            15.10681	
               2.840	             0.03455	             0.03387	            15.01945	
               2.850	             0.03422	             0.03356	            14.93193	
               2.860	             0.03390	             0.03324	            14.84351	
               2.870	             0.03357	             0.03293	            14.75534	
               2.880	             0.03324	             0.03262	            14.66657	
               2.890	             0.03292	             0.03231	            14.57766	
               2.900	             0.03260	             0.03200	            14.48914	
               2.910	             0.03227	             0.03170	            14.40147	
               2.920	             0.03195	             0.03140	            14.31614	
               2.930	             0.03162	             0.03111	            14.23238	
               2.940	             0.03130	             0.03082	            14.14916	
               2.950	             0.03098	             0.03054	            14.06626	
               2.960	             0.03066	             0.03026	            13.98356	
               2.970	             0.03035	             0.03002	            13.91894	
               2.980	             0.03003	             0.02979	            13.86255	
               2.990	             0.02973	             0.02957	            13.80449	
               3.000	             0.02953	             0.02935	            13.74564	
               3.010	             0.02932	             0.02912	            13.68595	
               3.020	             0.02911	             0.02890	            13.62472	
               3.030	             0.02890	             0.02867	            13.56224	
               3.040	             0.02869	             0.02844	            13.49959	
               3.050	             0.02848	             0.02821	            13.43551	
               3.060	             0.02832	             0.02798	            13.37006	
               3.070	             0.02816	             0.02775	            13.30348	
               3.080	             0.02801	             0.02753	            13.23687	
               3.090	             0.02786	             0.02730	            13.16901	
               3.100	             0.02771	             0.02707	            13.09994	
               3.110	             0.02756	             0.02687	            13.04575	
               3.120	             0.02741	             0.02672	            13.01487	
               3.130	             0.02725	             0.02657	            12.98372	
               3.140	             0.02711	             0.02642	            12.95231	
               3.150	             0.02696	             0.02627	            12.92064	
               3.160	             0.02681	             0.02612	            12.88873	
               3.170	             0.02666	             0.02598	            12.85671	
               3.180	             0.02651	             0.02583	            12.82487	
               3.190	             0.02636	             0.02569	            12.79279	
               3.200	             0.02622	             0.02554	            12.76048	
               3.210	             0.02607	             0.02540	            12.72795	
               3.220	             0.02593	             0.02525	            12.69520	
               3.230	             0.02578	             0.02511	            12.66224	
               3.240	             0.02564	             0.02497	            12.62908	
               3.250	             0.02549	             0.02482	            12.59577	
               3.260	             0.02535	             0.02468	            12.56274	
               3.270	             0.02521	             0.02454	            12.52951	
               3.280	             0.02507	             0.02440	            12.49609	
               3.290	             0.02493	             0.02426	            12.46250	
               3.300	             0.02479	             0.02412	            12.42874	
               3.310	             0.02465	             0.02398	            12.39481	
               3.320	             0.02451	             0.02385	            12.36072	
               3.330	             0.02437	             0.02371	            12.32670	
               3.340	             0.02423	             0.02357	            12.29278	
               3.350	             0.02409	             0.02344	            12.25871	
               3.360	             0.02396	             0.02330	            12.22450	
               3.370	             0.02382	             0.02317	            12.19015	
               3.380	             0.02368	             0.02303	            12.15567	
               3.390	             0.02355	             0.02290	            12.12107	
               3.400	             0.02342	             0.02277	            12.08653	
               3.410	             0.02328	             0.02264	            12.05213	
               3.420	             0.02315	             0.02251	            12.01762	
               3.430	             0.02302	             0.02238	            11.98299	
               3.440	             0.02288	             0.02225	            11.94827	
               3.450	             0.02275	             0.02212	            11.91345	
               3.460	             0.02262	             0.02199	            11.87853	
               3.470	             0.02249	             0.02186	            11.84386	
               3.480	             0.02236	             0.02173	            11.80918	
               3.490	             0.02224	             0.02161	            11.77442	
               3.500	             0.02211	             0.02148	            11.73957	
               3.510	             0.02198	             0.02136	            11.70466	
               3.520	             0.02185	             0.02123	            11.66967	
               3.530	             0.02173	             0.02111	            11.63483	
               3.540	             0.02160	             0.02099	            11.60010	
               3.550	             0.02148	             0.02087	            11.56531	
               3.560	             0.02135	             0.02074	            11.53047	
               3.570	             0.02123	             0.02062	            11.49557	
               3.580	             0.02111	             0.02050	            11.46063	
               3.590	             0.02099	             0.02038	            11.42580	
               3.600	             0.02087	             0.02027	            11.39113	
               3.610	             0.02074	             0.02015	            11.35643	
               3.620	             0.02062	             0.02003	            11.32169	
               3.630	             0.02051	             0.01991	            11.28693	
               3.640	             0.02039	             0.01980	            11.25213	
               3.650	             0.02027	             0.01968	            11.21746	
               3.660	             0.02015	             0.01957	            11.18296	
               3.670	             0.02004	             0.01946	            11.14844	
               3.680	             0.01992	             0.01934	            11.11390	
               3.690	             0.01980	             0.01923	            11.07935	
               3.700	             0.01969	             0.01912	            11.04479	
               3.710	             0.01958	             0.01901	            11.01041	
               3.720	             0.01946	             0.01890	            10.97616	
               3.730	             0.01935	             0.01879	            10.94190	
               3.740	             0.01924	             0.01868	            10.90765	
               3.750	             0.01913	             0.01857	            10.87340	
               3.760	             0.01902	             0.01846	            10.83916	
               3.770	             0.01891	             0.01836	            10.80517	
               3.780	             0.01880	             0.01825	            10.77124	
               3.790	             0.01869	             0.01815	            10.73733	
               3.800	             0.01858	             0.01804	            10.70343	
               3.810	             0.01848	             0.01794	            10.66955	
               3.820	             0.01837	             0.01783	            10.63575	
               3.830	             0.01826	             0.01773	            10.60219	
               3.840	             0.01816	             0.01763	            10.56865	
               3.850	             0.01806	             0.01753	            10.53515	
               3.860	             0.01795	             0.01743	            10.50167	
               3.870	             0.01785	             0.01732	            10.46822	
               3.880	             0.01775	             0.01723	            10.43497	
               3.890	             0.01764	             0.01713	            10.40185	
               3.900	             0.01754	             0.01703	            10.36876	
               3.910	             0.01744	             0.01693	            10.33571	
               3.920	             0.01734	             0.01683	            10.30271	
               3.930	             0.01724	             0.01674	            10.26978	
               3.940	             0.01715	             0.01664	            10.23710	
               3.950	             0.01705	             0.01655	            10.20447	
               3.960	             0.01695	             0.01645	            10.17188	
               3.970	             0.01685	             0.01636	            10.13934	
               3.980	             0.01676	             0.01626	            10.10685	
               3.990	             0.01666	             0.01618	            10.07937	
               4.000	             0.01657	             0.01610	            10.05653	
               4.010	             0.01647	             0.01603	            10.03359	
               4.020	             0.01638	             0.01595	            10.01058	
               4.030	             0.01629	             0.01587	             9.98749	
               4.040	             0.01619	             0.01580	             9.96432	
               4.050	             0.01610	             0.01572	             9.94109	
               4.060	             0.01601	             0.01565	             9.91778	
               4.070	             0.01592	             0.01557	             9.89441	
               4.080	             0.01583	             0.01550	             9.87098	
               4.090	             0.01574	             0.01542	             9.84750	
               4.100	             0.01565	             0.01535	             9.82396	
               4.110	             0.01557	             0.01527	             9.80037	
               4.120	             0.01550	             0.01520	             9.77673	
               4.130	             0.01543	             0.01513	             9.75305	
               4.140	             0.01536	             0.01505	             9.72932	
               4.150	             0.01529	             0.01498	             9.70556	
               4.160	             0.01522	             0.01491	             9.68176	
               4.170	             0.01515	             0.01483	             9.65794	
               4.180	             0.01509	             0.01476	             9.63435	
               4.190	             0.01502	             0.01469	             9.61072	
               4.200	             0.01495	             0.01462	             9.58706	
               4.210	             0.01488	             0.01455	             9.56338	
               4.220	             0.01481	             0.01448	             9.53968	
               4.230	             0.01474	             0.01441	             9.51595	
               4.240	             0.01468	             0.01434	             9.49221	
               4.250	             0.01461	             0.01427	             9.46844	
               4.260	             0.01454	             0.01420	             9.44467	
               4.270	             0.01448	             0.01413	             9.42088	
               4.280	             0.01441	             0.01406	             9.39708	
               4.290	             0.01434	             0.01399	             9.37328	
               4.300	             0.01428	             0.01393	             9.34947	
               4.310	             0.01421	             0.01386	             9.32566	
               4.320	             0.01415	             0.01379	             9.30184	
               4.330	             0.01408	             0.01372	             9.27803	
               4.340	             0.01402	             0.01366	             9.25422	
               4.350	             0.01395	             0.01359	             9.23041	
               4.360	             0.01389	             0.01352	             9.20661	
               4.370	             0.01383	             0.01346	             9.18283	
               4.380	             0.01376	             0.01339	             9.15905	
               4.390	             0.01370	             0.01333	             9.13528	
               4.400	             0.01364	             0.01326	             9.11153	
               4.410	             0.01357	             0.01320	             9.08779	
               4.420	             0.01351	             0.01313	             9.06407	
               4.430	             0.01345	             0.01307	             9.04037	
               4.440	             0.01339	             0.01301	             9.01669	
               4.450	             0.01333	             0.01294	             8.99303	
               4.460	             0.01327	             0.01288	             8.96939	
               4.470	             0.01320	             0.01282	             8.94578	
               4.480	             0.01314	             0.01276	             8.92220	
               4.490	             0.01308	             0.01269	             8.89864	
               4.500	             0.01302	             0.01263	             8.87512	
               4.510	             0.01296	             0.01257	             8.85162	
               4.520	             0.01290	             0.01251	             8.82819	
               4.530	             0.01285	             0.01245	             8.80494	
               4.540	             0.01279	             0.01239	             8.78172	
               4.550	             0.01273	             0.01233	             8.75854	
               4.560	             0.01267	             0.01227	             8.73539	
               4.570	             0.01261	             0.01221	             8.71227	
               4.580	             0.01256	             0.01215	             8.68919	
               4.590	             0.01250	             0.01209	             8.66615	
               4.600	             0.01244	             0.01203	             8.64315	
               4.610	             0.01238	             0.01198	             8.62018	
               4.620	             0.01233	             0.01192	             8.59726	
               4.630	             0.01227	             0.01186	             8.57438	
               4.640	             0.01222	             0.01180	             8.55154	
               4.650	             0.01216	             0.01175	             8.52875	
               4.660	             0.01211	             0.01169	             8.50600	
               4.670	             0.01205	             0.01163	             8.48329	
               4.680	             0.01200	             0.01158	             8.46063	
               4.690	             0.01194	             0.01152	             8.43802	
               4.700	             0.01189	             0.01147	             8.41546	
               4.710	             0.01183	             0.01141	             8.39295	
               4.720	             0.01178	             0.01136	             8.37048	
               4.730	             0.01173	             0.01130	             8.34807	
               4.740	             0.01167	             0.01125	             8.32571	
               4.750	             0.01162	             0.01120	             8.30339	
               4.760	             0.01157	             0.01114	             8.28114	
               4.770	             0.01152	             0.01109	             8.25893	
               4.780	             0.01147	             0.01104	             8.23678	
               4.790	             0.01141	             0.01098	             8.21468	
               4.800	             0.01136	             0.01093	             8.19264	
               4.810	             0.01131	             0.01088	             8.17065	
               4.820	             0.01126	             0.01083	             8.14872	
               4.830	             0.01121	             0.01078	             8.12685	
               4.840	             0.01116	             0.01073	             8.10503	
               4.850	             0.01111	             0.01067	             8.08327	
               4.860	             0.01106	             0.01062	             8.06157	
               4.870	             0.01101	             0.01057	             8.03993	
               4.880	             0.01096	             0.01052	             8.01834	
               4.890	             0.01091	             0.01047	             7.99682	
               4.900	             0.01086	             0.01042	             7.97536	
               4.910	             0.01082	             0.01038	             7.95395	
               4.920	             0.01077	             0.01033	             7.93261	
               4.930	             0.01072	             0.01028	             7.91133	
               4.940	             0.01067	             0.01023	             7.89011	
               4.950	             0.01063	             0.01018	             7.86895	
               4.960	             0.01058	             0.01013	             7.84786	
               4.970	             0.01053	             0.01009	             7.82682	
               4.980	             0.01049	             0.01004	             7.80585	
               4.990	             0.01044	             0.00999	             7.78495	
               5.000	             0.01039	             0.00995	             7.76410	
               5.010	             0.01035	             0.00990	             7.74332	
               5.020	             0.01030	             0.00985	             7.72261	
               5.030	             0.01026	             0.00981	             7.70196	
               5.040	             0.01021	             0.00976	             7.68137	
               5.050	             0.01017	             0.00972	             7.66085	
               5.060	             0.01012	             0.00967	             7.64039	
               5.070	             0.01008	             0.00963	             7.62000	
               5.080	             0.01003	             0.00958	             7.59967	
               5.090	             0.00999	             0.00954	             7.57941	
               5.100	             0.00995	             0.00949	             7.55921	
               5.110	             0.00990	             0.00945	             7.53908	
               5.120	             0.00986	             0.00941	             7.51902	
               5.130	             0.00982	             0.00936	             7.49902	
               5.140	             0.00978	             0.00932	             7.47909	
               5.150	             0.00973	             0.00928	             7.45922	
               5.160	             0.00969	             0.00923	             7.43948	
               5.170	             0.00965	             0.00919	             7.41983	
               5.180	             0.00961	             0.00915	             7.40025	
               5.190	             0.00957	             0.00911	             7.38074	
               5.200	             0.00953	             0.00907	             7.36129	
               5.210	             0.00948	             0.00903	             7.34191	
               5.220	             0.00944	             0.00898	             7.32259	
               5.230	             0.00940	             0.00894	             7.30334	
               5.240	             0.00936	             0.00890	             7.28415	
               5.250	             0.00932	             0.00886	             7.26503	
               5.260	             0.00928	             0.00882	             7.24598	
               5.270	             0.00924	             0.00878	             7.22699	
               5.280	             0.00920	             0.00874	             7.20807	
               5.290	             0.00917	             0.00870	             7.18921	
               5.300	             0.00913	             0.00867	             7.17042	
               5.310	             0.00909	             0.00863	             7.15170	
               5.320	             0.00905	             0.00859	             7.13304	
               5.330	             0.00901	             0.00855	             7.11445	
               5.340	             0.00897	             0.00851	             7.09592	
               5.350	             0.00893	             0.00847	             7.07746	
               5.360	             0.00890	             0.00844	             7.05907	
               5.370	             0.00886	             0.00840	             7.04074	
               5.380	             0.00882	             0.00836	             7.02248	
               5.390	             0.00879	             0.00832	             7.00428	
               5.400	             0.00875	             0.00829	             6.98615	
               5.410	             0.00871	             0.00825	             6.96809	
               5.420	             0.00868	             0.00821	             6.95009	
               5.430	             0.00864	             0.00818	             6.93215	
               5.440	             0.00860	             0.00814	             6.91428	
               5.450	             0.00857	             0.00810	             6.89648	
               5.460	             0.00853	             0.00807	             6.87874	
               5.470	             0.00850	             0.00803	             6.86107	
               5.480	             0.00846	             0.00800	             6.84347	
               5.490	             0.00843	             0.00796	             6.82592	
               5.500	             0.00839	             0.00793	             6.80845	
               5.510	             0.00836	             0.00789	             6.79103	
               5.520	             0.00832	             0.00786	             6.77369	
               5.530	             0.00829	             0.00783	             6.75640	
               5.540	             0.00826	             0.00779	             6.73919	
               5.550	             0.00822	             0.00776	             6.72203	
               5.560	             0.00819	             0.00772	             6.70494	
               5.570	             0.00815	             0.00769	             6.68792	
               5.580	             0.00812	             0.00766	             6.67095	
               5.590	             0.00809	             0.00762	             6.65406	
               5.600	             0.00806	             0.00759	             6.63722	
               5.610	             0.00802	             0.00756	             6.62045	
               5.620	             0.00799	             0.00753	             6.60375	
               5.630	             0.00796	             0.00749	             6.58710	
               5.640	             0.00793	             0.00746	             6.57052	
               5.650	             0.00789	             0.00743	             6.55401	
               5.660	             0.00786	             0.00740	             6.53755	
               5.670	             0.00783	             0.00737	             6.52116	
               5.680	             0.00780	             0.00733	             6.50483	
               5.690	             0.00777	             0.00730	             6.48857	
               5.700	             0.00774	             0.00727	             6.47236	
               5.710	             0.00771	             0.00724	             6.45622	
               5.720	             0.00768	             0.00721	             6.44014	
               5.730	             0.00765	             0.00718	             6.42412	
               5.740	             0.00761	             0.00715	             6.40816	
               5.750	             0.00758	             0.00712	             6.39227	
               5.760	             0.00755	             0.00709	             6.37644	
               5.770	             0.00752	             0.00706	             6.36066	
               5.780	             0.00750	             0.00703	             6.34495	
               5.790	             0.00747	             0.00700	             6.32930	
               5.800	             0.00744	             0.00697	             6.31371	
               5.810	             0.00741	             0.00694	             6.29818	
               5.820	             0.00738	             0.00691	             6.28271	
               5.830	             0.00735	             0.00689	             6.26730	
               5.840	             0.00732	             0.00686	             6.25195	
               5.850	             0.00729	             0.00683	             6.23666	
               5.860	             0.00726	             0.00680	             6.22142	
