        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.03660	             0.03605	            33.04347	
               5.880	             0.03642	             0.03586	            32.92580	
               5.890	             0.03623	             0.03567	            32.80685	
               5.900	             0.03604	             0.03548	            32.68550	
               5.910	             0.03585	             0.03529	            32.56181	
               5.920	             0.03566	             0.03510	            32.43851	
               5.930	             0.03547	             0.03490	            32.31306	
               5.940	             0.03527	             0.03470	            32.18536	
               5.950	             0.03507	             0.03451	            32.05658	
               5.960	             0.03488	             0.03431	            31.92724	
               5.970	             0.03468	             0.03411	            31.79576	
               5.980	             0.03448	             0.03391	            31.66220	
               5.990	             0.03428	             0.03371	            31.52921	
               6.000	             0.03408	             0.03351	            31.39415	
               6.010	             0.03387	             0.03331	            31.25708	
               6.020	             0.03367	             0.03311	            31.12001	
               6.030	             0.03346	             0.03291	            30.98161	
               6.040	             0.03325	             0.03270	            30.84128	
               6.050	             0.03305	             0.03250	            30.70060	
               6.060	             0.03284	             0.03230	            30.55905	
               6.070	             0.03263	             0.03209	            30.41568	
               6.080	             0.03242	             0.03189	            30.27186	
               6.090	             0.03221	             0.03169	            30.12737	
               6.100	             0.03200	             0.03155	            30.04357	
               6.110	             0.03184	             0.03148	            30.03172	
               6.120	             0.03178	             0.03142	            30.01861	
               6.130	             0.03172	             0.03135	            30.00427	
               6.140	             0.03165	             0.03128	            29.99011	
               6.150	             0.03159	             0.03122	            29.97501	
               6.160	             0.03152	             0.03115	            29.95869	
               6.170	             0.03145	             0.03108	            29.94117	
               6.180	             0.03138	             0.03101	            29.92375	
               6.190	             0.03131	             0.03094	            29.90552	
               6.200	             0.03124	             0.03087	            29.88611	
               6.210	             0.03117	             0.03080	            29.86554	
               6.220	             0.03110	             0.03073	            29.84461	
               6.230	             0.03103	             0.03066	            29.82338	
               6.240	             0.03096	             0.03059	            29.80101	
               6.250	             0.03089	             0.03052	            29.77751	
               6.260	             0.03081	             0.03044	            29.75290	
               6.270	             0.03074	             0.03037	            29.72869	
               6.280	             0.03066	             0.03029	            29.70348	
               6.290	             0.03058	             0.03022	            29.67719	
               6.300	             0.03051	             0.03014	            29.64982	
               6.310	             0.03043	             0.03007	            29.62166	
               6.320	             0.03035	             0.02999	            29.59374	
               6.330	             0.03028	             0.02991	            29.56476	
               6.340	             0.03020	             0.02984	            29.53476	
               6.350	             0.03012	             0.02976	            29.50373	
               6.360	             0.03004	             0.02968	            29.47223	
               6.370	             0.02996	             0.02960	            29.44071	
               6.380	             0.02988	             0.02952	            29.40819	
               6.390	             0.02980	             0.02944	            29.37468	
               6.400	             0.02971	             0.02936	            29.34021	
               6.410	             0.02963	             0.02928	            29.30592	
               6.420	             0.02955	             0.02920	            29.27101	
               6.430	             0.02947	             0.02912	            29.23515	
               6.440	             0.02938	             0.02904	            29.19836	
               6.450	             0.02930	             0.02896	            29.16182	
               6.460	             0.02922	             0.02888	            29.12463	
               6.470	             0.02914	             0.02879	            29.08653	
               6.480	             0.02905	             0.02871	            29.04851	
               6.490	             0.02897	             0.02863	            29.01004	
               6.500	             0.02889	             0.02855	            28.97119	
               6.510	             0.02880	             0.02847	            28.93236	
               6.520	             0.02872	             0.02838	            28.89360	
               6.530	             0.02864	             0.02830	            28.85514	
               6.540	             0.02855	             0.02822	            28.81746	
               6.550	             0.02847	             0.02814	            28.78104	
               6.560	             0.02838	             0.02807	            28.74492	
               6.570	             0.02830	             0.02799	            28.70917	
               6.580	             0.02821	             0.02791	            28.67304	
               6.590	             0.02813	             0.02783	            28.63692	
               6.600	             0.02804	             0.02775	            28.59995	
               6.610	             0.02796	             0.02768	            28.56327	
               6.620	             0.02787	             0.02760	            28.52596	
               6.630	             0.02778	             0.02752	            28.48782	
               6.640	             0.02770	             0.02744	            28.44961	
               6.650	             0.02761	             0.02736	            28.41116	
               6.660	             0.02752	             0.02729	            28.37190	
               6.670	             0.02743	             0.02721	            28.33184	
               6.680	             0.02735	             0.02713	            28.29199	
               6.690	             0.02726	             0.02705	            28.25166	
               6.700	             0.02717	             0.02697	            28.21056	
               6.710	             0.02708	             0.02689	            28.16870	
               6.720	             0.02699	             0.02681	            28.12704	
               6.730	             0.02690	             0.02673	            28.08494	
               6.740	             0.02681	             0.02665	            28.04210	
               6.750	             0.02674	             0.02657	            27.99854	
               6.760	             0.02666	             0.02649	            27.95534	
               6.770	             0.02659	             0.02641	            27.91158	
               6.780	             0.02651	             0.02633	            27.86711	
               6.790	             0.02644	             0.02624	            27.82237	
               6.800	             0.02636	             0.02616	            27.77773	
               6.810	             0.02628	             0.02608	            27.73240	
               6.820	             0.02621	             0.02600	            27.68671	
               6.830	             0.02613	             0.02592	            27.64123	
               6.840	             0.02605	             0.02584	            27.59509	
               6.850	             0.02597	             0.02576	            27.54896	
               6.860	             0.02590	             0.02568	            27.50269	
               6.870	             0.02582	             0.02560	            27.45604	
               6.880	             0.02574	             0.02552	            27.40965	
               6.890	             0.02566	             0.02544	            27.36288	
               6.900	             0.02558	             0.02536	            27.31638	
               6.910	             0.02550	             0.02528	            27.26978	
               6.920	             0.02542	             0.02520	            27.22318	
               6.930	             0.02534	             0.02512	            27.17685	
               6.940	             0.02526	             0.02504	            27.13018	
               6.950	             0.02518	             0.02496	            27.08400	
               6.960	             0.02510	             0.02488	            27.03742	
               6.970	             0.02502	             0.02480	            26.99115	
               6.980	             0.02494	             0.02472	            26.94468	
               6.990	             0.02486	             0.02465	            26.89833	
               7.000	             0.02478	             0.02457	            26.85193	
