        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               2.050	             0.15060	             0.14812	            47.40990	
               2.060	             0.15083	             0.14836	            47.71577	
               2.070	             0.15101	             0.14848	            47.98725	
               2.080	             0.15107	             0.14849	            48.22150	
               2.090	             0.15099	             0.14837	            48.41370	
               2.100	             0.15077	             0.14807	            48.54862	
               2.110	             0.15036	             0.14761	            48.62834	
               2.120	             0.14976	             0.14698	            48.64999	
               2.130	             0.14900	             0.14614	            48.60180	
               2.140	             0.14804	             0.14515	            48.49851	
               2.150	             0.14688	             0.14396	            48.32343	
               2.160	             0.14552	             0.14259	            48.08603	
               2.170	             0.14401	             0.14104	            47.78499	
               2.180	             0.14231	             0.13931	            47.41531	
               2.190	             0.14043	             0.13744	            46.99505	
               2.200	             0.13840	             0.13541	            46.51079	
               2.210	             0.13624	             0.13323	            45.97247	
               2.220	             0.13394	             0.13094	            45.38604	
               2.230	             0.13151	             0.12852	            44.74584	
               2.240	             0.12895	             0.12600	            44.06796	
               2.250	             0.12631	             0.12339	            43.34547	
               2.260	             0.12359	             0.12068	            42.58412	
               2.270	             0.12078	             0.11792	            41.79168	
               2.280	             0.11789	             0.11507	            40.96238	
               2.290	             0.11495	             0.11218	            40.10854	
               2.300	             0.11197	             0.10923	            39.22604	
               2.310	             0.10896	             0.10625	            38.31868	
               2.320	             0.10592	             0.10323	            37.39222	
               2.330	             0.10285	             0.10018	            36.44287	
               2.340	             0.09976	             0.09712	            35.48078	
               2.350	             0.09664	             0.09403	            34.49980	
               2.360	             0.09351	             0.09094	            33.50857	
               2.370	             0.09037	             0.08784	            32.50435	
               2.380	             0.08723	             0.08474	            31.49021	
               2.390	             0.08410	             0.08166	            30.47080	
               2.400	             0.08097	             0.07858	            29.44445	
               2.410	             0.07787	             0.07552	            28.41468	
               2.420	             0.07480	             0.07248	            27.38671	
               2.430	             0.07201	             0.07148	            27.12125	
               2.440	             0.07124	             0.07077	            26.96212	
               2.450	             0.07042	             0.07007	            26.80436	
               2.460	             0.06961	             0.06941	            26.65876	
               2.470	             0.06897	             0.06879	            26.52905	
               2.480	             0.06840	             0.06817	            26.39637	
               2.490	             0.06837	             0.06789	            26.39400	
               2.500	             0.06843	             0.06792	            26.51241	
               2.510	             0.06845	             0.06792	            26.61832	
               2.520	             0.06844	             0.06789	            26.71133	
               2.530	             0.06839	             0.06782	            26.79143	
               2.540	             0.06831	             0.06773	            26.85907	
               2.550	             0.06819	             0.06760	            26.91516	
               2.560	             0.06803	             0.06745	            26.95978	
               2.570	             0.06784	             0.06727	            26.99308	
               2.580	             0.06763	             0.06706	            27.01490	
               2.590	             0.06740	             0.06683	            27.02475	
               2.600	             0.06714	             0.06657	            27.02237	
               2.610	             0.06686	             0.06628	            27.01030	
               2.620	             0.06654	             0.06597	            26.98685	
               2.630	             0.06621	             0.06564	            26.95246	
               2.640	             0.06586	             0.06528	            26.90904	
               2.650	             0.06551	             0.06491	            26.85658	
               2.660	             0.06513	             0.06452	            26.79465	
               2.670	             0.06474	             0.06411	            26.72440	
               2.680	             0.06432	             0.06368	            26.64728	
               2.690	             0.06389	             0.06324	            26.56216	
               2.700	             0.06344	             0.06279	            26.46973	
               2.710	             0.06297	             0.06233	            26.37215	
               2.720	             0.06250	             0.06185	            26.26770	
               2.730	             0.06201	             0.06137	            26.15769	
               2.740	             0.06151	             0.06088	            26.04362	
               2.750	             0.06100	             0.06038	            25.92458	
               2.760	             0.06049	             0.05987	            25.80137	
               2.770	             0.05998	             0.05937	            25.67580	
               2.780	             0.05946	             0.05886	            25.54653	
               2.790	             0.05894	             0.05834	            25.41414	
               2.800	             0.05841	             0.05783	            25.28055	
               2.810	             0.05789	             0.05731	            25.14461	
               2.820	             0.05737	             0.05680	            25.00708	
               2.830	             0.05684	             0.05628	            24.86901	
               2.840	             0.05632	             0.05577	            24.73065	
               2.850	             0.05580	             0.05527	            24.59193	
               2.860	             0.05528	             0.05476	            24.45330	
               2.870	             0.05538	             0.05502	            24.65408	
               2.880	             0.05567	             0.05528	            24.85900	
               2.890	             0.05592	             0.05551	            25.04506	
               2.900	             0.05613	             0.05568	            25.21189	
               2.910	             0.05628	             0.05582	            25.36035	
               2.920	             0.05639	             0.05591	            25.48975	
               2.930	             0.05644	             0.05596	            25.60087	
               2.940	             0.05646	             0.05598	            25.69540	
               2.950	             0.05646	             0.05596	            25.77409	
               2.960	             0.05669	             0.05614	            25.94371	
               2.970	             0.05687	             0.05638	            26.14479	
               2.980	             0.05702	             0.05660	            26.33225	
               2.990	             0.05712	             0.05677	            26.50375	
               3.000	             0.05723	             0.05691	            26.65729	
               3.010	             0.05737	             0.05701	            26.79173	
               3.020	             0.05746	             0.05707	            26.90735	
               3.030	             0.05751	             0.05708	            27.00252	
               3.040	             0.05752	             0.05705	            27.07675	
               3.050	             0.05748	             0.05697	            27.12990	
               3.060	             0.05740	             0.05685	            27.16198	
               3.070	             0.05727	             0.05669	            27.17300	
               3.080	             0.05709	             0.05649	            27.16336	
               3.090	             0.05687	             0.05624	            27.13218	
               3.100	             0.05661	             0.05595	            27.07897	
               3.110	             0.05630	             0.05561	            27.00370	
               3.120	             0.05595	             0.05524	            26.90825	
               3.130	             0.05555	             0.05483	            26.79246	
               3.140	             0.05512	             0.05449	            26.71489	
               3.150	             0.05473	             0.05431	            26.70941	
               3.160	             0.05456	             0.05409	            26.68826	
               3.170	             0.05436	             0.05385	            26.65099	
               3.180	             0.05413	             0.05357	            26.59795	
               3.190	             0.05386	             0.05327	            26.52983	
               3.200	             0.05357	             0.05293	            26.44637	
               3.210	             0.05324	             0.05258	            26.35019	
               3.220	             0.05288	             0.05220	            26.24119	
               3.230	             0.05249	             0.05179	            26.11915	
               3.240	             0.05208	             0.05136	            25.98344	
               3.250	             0.05164	             0.05092	            25.83672	
               3.260	             0.05118	             0.05045	            25.67694	
               3.270	             0.05070	             0.04996	            25.50620	
               3.280	             0.05020	             0.04945	            25.32511	
               3.290	             0.04967	             0.04893	            25.13253	
               3.300	             0.04914	             0.04839	            24.93170	
               3.310	             0.04858	             0.04783	            24.71980	
               3.320	             0.04801	             0.04727	            24.50026	
               3.330	             0.04742	             0.04668	            24.27162	
               3.340	             0.04682	             0.04609	            24.03535	
               3.350	             0.04621	             0.04549	            23.79252	
               3.360	             0.04559	             0.04488	            23.54227	
               3.370	             0.04496	             0.04426	            23.28774	
               3.380	             0.04433	             0.04363	            23.02678	
               3.390	             0.04371	             0.04300	            22.76177	
               3.400	             0.04308	             0.04237	            22.49265	
               3.410	             0.04245	             0.04173	            22.21894	
               3.420	             0.04181	             0.04109	            21.94334	
               3.430	             0.04118	             0.04045	            21.66455	
               3.440	             0.04054	             0.03981	            21.38307	
               3.450	             0.03998	             0.03917	            21.10089	
               3.460	             0.03999	             0.03853	            20.81654	
               3.470	             0.04000	             0.03790	            20.53240	
               3.480	             0.03999	             0.03788	            20.58263	
               3.490	             0.03998	             0.03787	            20.63671	
               3.500	             0.03997	             0.03786	            20.68664	
               3.510	             0.03995	             0.03783	            20.73266	
               3.520	             0.03993	             0.03780	            20.77502	
               3.530	             0.03990	             0.03777	            20.81395	
               3.540	             0.03986	             0.03772	            20.84967	
               3.550	             0.03982	             0.03768	            20.88240	
               3.560	             0.03977	             0.03762	            20.91234	
               3.570	             0.03973	             0.03757	            20.93968	
               3.580	             0.03967	             0.03751	            20.96461	
               3.590	             0.03961	             0.03744	            20.98729	
               3.600	             0.03955	             0.03738	            21.00800	
               3.610	             0.03949	             0.03731	            21.02811	
               3.620	             0.03942	             0.03724	            21.04636	
               3.630	             0.03935	             0.03716	            21.06286	
               3.640	             0.03928	             0.03709	            21.07772	
               3.650	             0.03921	             0.03701	            21.09101	
               3.660	             0.03913	             0.03693	            21.10279	
               3.670	             0.03905	             0.03685	            21.11312	
               3.680	             0.03897	             0.03676	            21.12203	
               3.690	             0.03889	             0.03668	            21.12955	
               3.700	             0.03881	             0.03659	            21.13568	
               3.710	             0.03872	             0.03650	            21.14043	
               3.720	             0.03863	             0.03640	            21.14377	
               3.730	             0.03854	             0.03631	            21.14568	
               3.740	             0.03845	             0.03621	            21.14613	
               3.750	             0.03836	             0.03612	            21.14570	
               3.760	             0.03826	             0.03602	            21.14452	
               3.770	             0.03817	             0.03592	            21.14170	
               3.780	             0.03807	             0.03582	            21.13717	
               3.790	             0.03796	             0.03571	            21.13085	
               3.800	             0.03786	             0.03560	            21.12265	
               3.810	             0.03775	             0.03549	            21.11247	
               3.820	             0.03764	             0.03538	            21.10024	
               3.830	             0.03753	             0.03526	            21.08584	
               3.840	             0.03741	             0.03514	            21.06917	
               3.850	             0.03729	             0.03502	            21.05014	
               3.860	             0.03717	             0.03489	            21.02863	
               3.870	             0.03705	             0.03476	            21.00455	
               3.880	             0.03692	             0.03463	            20.97892	
               3.890	             0.03679	             0.03450	            20.95093	
               3.900	             0.03665	             0.03436	            20.92007	
               3.910	             0.03651	             0.03421	            20.88625	
               3.920	             0.03637	             0.03407	            20.84938	
               3.930	             0.03622	             0.03391	            20.80938	
               3.940	             0.03607	             0.03376	            20.76618	
               3.950	             0.03591	             0.03360	            20.71970	
               3.960	             0.03575	             0.03343	            20.66988	
               3.970	             0.03559	             0.03326	            20.61666	
               3.980	             0.03541	             0.03309	            20.56000	
               3.990	             0.03524	             0.03291	            20.50139	
               4.000	             0.03506	             0.03273	            20.43929	
               4.010	             0.03488	             0.03254	            20.37366	
               4.020	             0.03469	             0.03235	            20.30448	
               4.030	             0.03449	             0.03215	            20.23175	
               4.040	             0.03429	             0.03195	            20.15547	
               4.050	             0.03409	             0.03175	            20.07567	
               4.060	             0.03388	             0.03154	            19.99236	
               4.070	             0.03367	             0.03132	            19.90559	
               4.080	             0.03346	             0.03111	            19.81591	
               4.090	             0.03323	             0.03089	            19.72382	
               4.100	             0.03301	             0.03066	            19.62840	
               4.110	             0.03278	             0.03043	            19.52972	
               4.120	             0.03255	             0.03020	            19.42785	
               4.130	             0.03231	             0.02997	            19.32289	
               4.140	             0.03208	             0.02973	            19.21492	
               4.150	             0.03183	             0.02948	            19.10403	
               4.160	             0.03159	             0.02924	            18.99034	
               4.170	             0.03134	             0.02899	            18.87506	
               4.180	             0.03109	             0.02874	            18.75740	
               4.190	             0.03083	             0.02849	            18.63724	
               4.200	             0.03058	             0.02823	            18.51470	
               4.210	             0.03032	             0.02798	            18.38991	
               4.220	             0.03006	             0.02772	            18.26299	
               4.230	             0.02980	             0.02746	            18.13407	
               4.240	             0.02954	             0.02720	            18.00393	
               4.250	             0.02928	             0.02693	            17.87258	
               4.260	             0.02901	             0.02667	            17.73960	
               4.270	             0.02875	             0.02641	            17.60510	
               4.280	             0.02848	             0.02614	            17.46922	
               4.290	             0.02821	             0.02588	            17.33209	
               4.300	             0.02794	             0.02561	            17.19384	
               4.310	             0.02768	             0.02535	            17.05542	
               4.320	             0.02741	             0.02508	            16.91631	
               4.330	             0.02714	             0.02482	            16.77641	
               4.340	             0.02687	             0.02455	            16.63584	
               4.350	             0.02661	             0.02429	            16.49470	
               4.360	             0.02634	             0.02402	            16.35310	
               4.370	             0.02608	             0.02376	            16.21114	
               4.380	             0.02581	             0.02358	            16.12508	
               4.390	             0.02555	             0.02359	            16.16562	
               4.400	             0.02529	             0.02359	            16.20536	
               4.410	             0.02502	             0.02359	            16.24432	
               4.420	             0.02476	             0.02360	            16.28320	
               4.430	             0.02451	             0.02369	            16.38588	
               4.440	             0.02425	             0.02394	            16.59378	
               4.450	             0.02429	             0.02417	            16.79587	
               4.460	             0.02452	             0.02440	            16.99223	
               4.470	             0.02474	             0.02462	            17.18275	
               4.480	             0.02494	             0.02483	            17.36734	
               4.490	             0.02514	             0.02503	            17.54568	
               4.500	             0.02533	             0.02522	            17.71724	
               4.510	             0.02551	             0.02539	            17.88158	
               4.520	             0.02568	             0.02556	            18.03861	
               4.530	             0.02584	             0.02572	            18.18794	
               4.540	             0.02598	             0.02586	            18.32908	
               4.550	             0.02611	             0.02599	            18.46130	
               4.560	             0.02623	             0.02610	            18.58413	
               4.570	             0.02634	             0.02620	            18.69713	
               4.580	             0.02643	             0.02629	            18.79997	
               4.590	             0.02650	             0.02636	            18.89279	
               4.600	             0.02656	             0.02642	            18.97543	
               4.610	             0.02660	             0.02646	            19.04820	
               4.620	             0.02663	             0.02649	            19.11152	
               4.630	             0.02664	             0.02651	            19.16564	
               4.640	             0.02664	             0.02652	            19.21051	
               4.650	             0.02663	             0.02651	            19.24555	
               4.660	             0.02661	             0.02649	            19.27030	
               4.670	             0.02658	             0.02645	            19.28427	
               4.680	             0.02653	             0.02640	            19.28733	
               4.690	             0.02646	             0.02633	            19.27932	
               4.700	             0.02638	             0.02625	            19.26051	
               4.710	             0.02629	             0.02615	            19.23134	
               4.720	             0.02618	             0.02604	            19.19207	
               4.730	             0.02605	             0.02592	            19.14288	
               4.740	             0.02591	             0.02579	            19.08392	
               4.750	             0.02577	             0.02564	            19.01525	
               4.760	             0.02561	             0.02548	            18.93675	
               4.770	             0.02544	             0.02531	            18.84810	
               4.780	             0.02525	             0.02512	            18.74941	
               4.790	             0.02506	             0.02492	            18.64039	
               4.800	             0.02485	             0.02471	            18.52172	
               4.810	             0.02463	             0.02449	            18.39345	
               4.820	             0.02440	             0.02426	            18.25636	
               4.830	             0.02438	             0.02409	            18.16390	
               4.840	             0.02441	             0.02412	            18.22616	
               4.850	             0.02445	             0.02415	            18.28909	
               4.860	             0.02448	             0.02419	            18.35301	
               4.870	             0.02452	             0.02422	            18.41747	
               4.880	             0.02455	             0.02426	            18.48273	
               4.890	             0.02459	             0.02429	            18.54863	
               4.900	             0.02463	             0.02433	            18.61516	
               4.910	             0.02466	             0.02437	            18.68234	
               4.920	             0.02470	             0.02441	            18.75006	
               4.930	             0.02474	             0.02445	            18.81835	
               4.940	             0.02478	             0.02451	            18.90327	
               4.950	             0.02482	             0.02460	            19.00831	
               4.960	             0.02486	             0.02468	            19.11398	
               4.970	             0.02491	             0.02477	            19.22022	
               4.980	             0.02501	             0.02486	            19.32737	
               4.990	             0.02510	             0.02495	            19.43505	
               5.000	             0.02519	             0.02503	            19.54318	
               5.010	             0.02528	             0.02512	            19.65200	
               5.020	             0.02537	             0.02521	            19.76134	
               5.030	             0.02546	             0.02530	            19.87100	
               5.040	             0.02556	             0.02539	            19.98128	
               5.050	             0.02565	             0.02548	            20.09188	
               5.060	             0.02574	             0.02557	            20.20273	
               5.070	             0.02583	             0.02566	            20.31408	
               5.080	             0.02592	             0.02575	            20.42551	
               5.090	             0.02602	             0.02584	            20.53724	
               5.100	             0.02611	             0.02593	            20.64913	
               5.110	             0.02620	             0.02602	            20.76092	
               5.120	             0.02629	             0.02611	            20.87301	
               5.130	             0.02638	             0.02620	            20.98495	
               5.140	             0.02647	             0.02629	            21.09664	
               5.150	             0.02656	             0.02638	            21.20848	
               5.160	             0.02665	             0.02646	            21.32000	
               5.170	             0.02674	             0.02655	            21.43109	
               5.180	             0.02683	             0.02664	            21.54207	
               5.190	             0.02692	             0.02672	            21.65268	
               5.200	             0.02701	             0.02681	            21.76269	
               5.210	             0.02709	             0.02689	            21.87225	
               5.220	             0.02718	             0.02697	            21.98147	
               5.230	             0.02727	             0.02705	            22.08992	
               5.240	             0.02735	             0.02713	            22.19765	
               5.250	             0.02743	             0.02721	            22.30502	
               5.260	             0.02751	             0.02729	            22.41146	
               5.270	             0.02759	             0.02737	            22.51706	
               5.280	             0.02767	             0.02744	            22.62212	
               5.290	             0.02775	             0.02752	            22.72611	
               5.300	             0.02783	             0.02759	            22.82937	
               5.310	             0.02790	             0.02766	            22.93171	
               5.320	             0.02797	             0.02773	            23.03304	
               5.330	             0.02804	             0.02780	            23.13358	
               5.340	             0.02811	             0.02787	            23.23291	
               5.350	             0.02818	             0.02793	            23.33150	
               5.360	             0.02825	             0.02800	            23.42871	
               5.370	             0.02831	             0.02806	            23.52519	
               5.380	             0.02837	             0.02812	            23.62020	
               5.390	             0.02844	             0.02818	            23.71432	
               5.400	             0.02859	             0.02824	            23.80703	
               5.410	             0.02878	             0.02829	            23.89862	
               5.420	             0.02896	             0.02835	            23.98890	
               5.430	             0.02914	             0.02840	            24.07786	
               5.440	             0.02932	             0.02856	            24.25912	
               5.450	             0.02950	             0.02873	            24.44714	
               5.460	             0.02967	             0.02890	            24.63286	
               5.470	             0.02984	             0.02906	            24.81619	
               5.480	             0.03000	             0.02922	            24.99722	
               5.490	             0.03016	             0.02937	            25.17651	
               5.500	             0.03032	             0.02952	            25.35321	
               5.510	             0.03048	             0.02967	            25.52723	
               5.520	             0.03063	             0.02982	            25.69852	
               5.530	             0.03078	             0.02996	            25.86700	
               5.540	             0.03092	             0.03010	            26.03284	
               5.550	             0.03106	             0.03023	            26.19658	
               5.560	             0.03120	             0.03036	            26.35735	
               5.570	             0.03133	             0.03049	            26.51509	
               5.580	             0.03146	             0.03061	            26.66974	
               5.590	             0.03158	             0.03073	            26.82224	
               5.600	             0.03171	             0.03085	            26.97170	
               5.610	             0.03182	             0.03096	            27.11794	
               5.620	             0.03194	             0.03107	            27.26159	
               5.630	             0.03205	             0.03119	            27.41658	
               5.640	             0.03215	             0.03133	            27.59149	
               5.650	             0.03225	             0.03147	            27.76366	
               5.660	             0.03235	             0.03161	            27.93280	
               5.670	             0.03244	             0.03174	            28.09923	
               5.680	             0.03253	             0.03187	            28.26324	
               5.690	             0.03262	             0.03200	            28.42408	
               5.700	             0.03271	             0.03212	            28.58173	
               5.710	             0.03279	             0.03223	            28.73663	
               5.720	             0.03286	             0.03235	            28.88891	
               5.730	             0.03294	             0.03246	            29.03789	
               5.740	             0.03301	             0.03256	            29.18355	
               5.750	             0.03307	             0.03267	            29.32661	
               5.760	             0.03313	             0.03277	            29.46672	
               5.770	             0.03323	             0.03286	            29.60345	
               5.780	             0.03334	             0.03295	            29.73768	
               5.790	             0.03344	             0.03304	            29.86877	
               5.800	             0.03354	             0.03313	            29.99726	
               5.810	             0.03363	             0.03321	            30.12268	
               5.820	             0.03372	             0.03328	            30.24523	
               5.830	             0.03381	             0.03336	            30.36496	
               5.840	             0.03389	             0.03343	            30.48124	
               5.850	             0.03397	             0.03350	            30.59493	
               5.860	             0.03405	             0.03356	            30.70551	
