        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               1.570	             0.12403	             0.12310	            30.17525	
               1.580	             0.11996	             0.11902	            29.36088	
               1.590	             0.11592	             0.11498	            28.54278	
               1.600	             0.11197	             0.11103	            27.73761	
               1.610	             0.11324	             0.11264	            28.31339	
               1.620	             0.11477	             0.11412	            28.86537	
               1.630	             0.11586	             0.11516	            29.30789	
               1.640	             0.11656	             0.11580	            29.65235	
               1.650	             0.11692	             0.11612	            29.91319	
               1.660	             0.11699	             0.11615	            30.10399	
               1.670	             0.11683	             0.11597	            30.23677	
               1.680	             0.11649	             0.11561	            30.32425	
               1.690	             0.11603	             0.11513	            30.37787	
               1.700	             0.11548	             0.11456	            30.40816	
               1.710	             0.11487	             0.11395	            30.42268	
               1.720	             0.11422	             0.11330	            30.42626	
               1.730	             0.11353	             0.11263	            30.42265	
               1.740	             0.11284	             0.11195	            30.41418	
               1.750	             0.11212	             0.11127	            30.40286	
               1.760	             0.11138	             0.11060	            30.39246	
               1.770	             0.11063	             0.11019	            30.45065	
               1.780	             0.11046	             0.11023	            30.63408	
               1.790	             0.11059	             0.11026	            30.81474	
               1.800	             0.11069	             0.11027	            30.99021	
               1.810	             0.11074	             0.11026	            31.15970	
               1.820	             0.11077	             0.11024	            31.32497	
               1.830	             0.11079	             0.11021	            31.48980	
               1.840	             0.11081	             0.11020	            31.65877	
               1.850	             0.11085	             0.11022	            31.83679	
               1.860	             0.11095	             0.11029	            32.02872	
               1.870	             0.11111	             0.11042	            32.24009	
               1.880	             0.11136	             0.11064	            32.47604	
               1.890	             0.11169	             0.11094	            32.73676	
               1.900	             0.11211	             0.11132	            33.02257	
               1.910	             0.11259	             0.11177	            33.33150	
               1.920	             0.11313	             0.11228	            33.65907	
               1.930	             0.11368	             0.11283	            33.99824	
               1.940	             0.11422	             0.11337	            34.33948	
               1.950	             0.11471	             0.11389	            34.67317	
               1.960	             0.11511	             0.11434	            34.98891	
               1.970	             0.11539	             0.11469	            35.27729	
               1.980	             0.11555	             0.11492	            35.52660	
               1.990	             0.11558	             0.11498	            35.72497	
               2.000	             0.11544	             0.11484	            35.86161	
               2.010	             0.11507	             0.11450	            35.93386	
               2.020	             0.11447	             0.11397	            35.94416	
               2.030	             0.11366	             0.11328	            35.90255	
               2.040	             0.11281	             0.11239	            35.79803	
               2.050	             0.11174	             0.11132	            35.62910	
               2.060	             0.11045	             0.11009	            35.40955	
               2.070	             0.10910	             0.10879	            35.15973	
               2.080	             0.10776	             0.10737	            34.87027	
               2.090	             0.10824	             0.10754	            35.09111	
               2.100	             0.10834	             0.10770	            35.31128	
               2.110	             0.10811	             0.10756	            35.43537	
               2.120	             0.10765	             0.10717	            35.47421	
               2.130	             0.10701	             0.10655	            35.43533	
               2.140	             0.10616	             0.10573	            35.32746	
               2.150	             0.10514	             0.10472	            35.15103	
               2.160	             0.10395	             0.10349	            34.90233	
               2.170	             0.10256	             0.10207	            34.58182	
               2.180	             0.10097	             0.10046	            34.19218	
               2.190	             0.09929	             0.09888	            33.80951	
               2.200	             0.09896	             0.09860	            33.86658	
               2.210	             0.09856	             0.09823	            33.89498	
               2.220	             0.09813	             0.09780	            33.89701	
               2.230	             0.09763	             0.09726	            33.86256	
               2.240	             0.09702	             0.09660	            33.78390	
               2.250	             0.09628	             0.09582	            33.66023	
               2.260	             0.09542	             0.09493	            33.49769	
               2.270	             0.09446	             0.09397	            33.30394	
               2.280	             0.09344	             0.09295	            33.08747	
               2.290	             0.09253	             0.09204	            32.90867	
               2.300	             0.09173	             0.09124	            32.76350	
               2.310	             0.09089	             0.09040	            32.60503	
               2.320	             0.09005	             0.08956	            32.44052	
               2.330	             0.08920	             0.08873	            32.27895	
               2.340	             0.08839	             0.08793	            32.12552	
               2.350	             0.08761	             0.08718	            31.98654	
               2.360	             0.08689	             0.08648	            31.86647	
               2.370	             0.08624	             0.08586	            31.76910	
               2.380	             0.08567	             0.08530	            31.69503	
               2.390	             0.08518	             0.08480	            31.64335	
               2.400	             0.08476	             0.08437	            31.61433	
               2.410	             0.08440	             0.08399	            31.60434	
               2.420	             0.08409	             0.08366	            31.61099	
               2.430	             0.08382	             0.08337	            31.63151	
               2.440	             0.08358	             0.08311	            31.66300	
               2.450	             0.08335	             0.08292	            31.71940	
               2.460	             0.08334	             0.08290	            31.84051	
               2.470	             0.08336	             0.08290	            31.97019	
               2.480	             0.08339	             0.08292	            32.10581	
               2.490	             0.08342	             0.08293	            32.24148	
               2.500	             0.08343	             0.08294	            32.37443	
               2.510	             0.08343	             0.08293	            32.49938	
               2.520	             0.08340	             0.08289	            32.61247	
               2.530	             0.08332	             0.08281	            32.71135	
               2.540	             0.08320	             0.08269	            32.79160	
               2.550	             0.08302	             0.08251	            32.85092	
               2.560	             0.08278	             0.08228	            32.88747	
               2.570	             0.08248	             0.08199	            32.89979	
               2.580	             0.08211	             0.08164	            32.88716	
               2.590	             0.08168	             0.08124	            32.84987	
               2.600	             0.08119	             0.08078	            32.79003	
               2.610	             0.08065	             0.08027	            32.70874	
               2.620	             0.08006	             0.07971	            32.60710	
               2.630	             0.07944	             0.07911	            32.48469	
               2.640	             0.07879	             0.07846	            32.33976	
               2.650	             0.07811	             0.07776	            32.17235	
               2.660	             0.07737	             0.07700	            31.98014	
               2.670	             0.07658	             0.07619	            31.76322	
               2.680	             0.07574	             0.07533	            31.52197	
               2.690	             0.07485	             0.07442	            31.25738	
               2.700	             0.07391	             0.07347	            30.97065	
               2.710	             0.07292	             0.07247	            30.66313	
               2.720	             0.07190	             0.07143	            30.33655	
               2.730	             0.07084	             0.07037	            29.99499	
               2.740	             0.06975	             0.06928	            29.63909	
               2.750	             0.06865	             0.06818	            29.27242	
               2.760	             0.06753	             0.06706	            28.89751	
               2.770	             0.06640	             0.06594	            28.51655	
               2.780	             0.06527	             0.06482	            28.13276	
               2.790	             0.06414	             0.06370	            27.74710	
               2.800	             0.06301	             0.06266	            27.39256	
               2.810	             0.06200	             0.06177	            27.10203	
               2.820	             0.06113	             0.06092	            26.82115	
               2.830	             0.06029	             0.06009	            26.54900	
               2.840	             0.05949	             0.05927	            26.28209	
               2.850	             0.05871	             0.05846	            26.01534	
               2.860	             0.05792	             0.05766	            25.74656	
               2.870	             0.05713	             0.05685	            25.47401	
               2.880	             0.05634	             0.05604	            25.19833	
               2.890	             0.05553	             0.05522	            24.91826	
               2.900	             0.05472	             0.05441	            24.63573	
               2.910	             0.05390	             0.05360	            24.35075	
               2.920	             0.05308	             0.05279	            24.06557	
               2.930	             0.05226	             0.05198	            23.78086	
               2.940	             0.05144	             0.05119	            23.49828	
               2.950	             0.05064	             0.05041	            23.21915	
               2.960	             0.04985	             0.04965	            22.94467	
               2.970	             0.04941	             0.04890	            22.67385	
               2.980	             0.04940	             0.04816	            22.40587	
               2.990	             0.04940	             0.04756	            22.20177	
               3.000	             0.04940	             0.04760	            22.29773	
               3.010	             0.04941	             0.04766	            22.39910	
               3.020	             0.04943	             0.04772	            22.49957	
               3.030	             0.04945	             0.04776	            22.59443	
               3.040	             0.04948	             0.04778	            22.68035	
               3.050	             0.04950	             0.04779	            22.75669	
               3.060	             0.04953	             0.04777	            22.82239	
               3.070	             0.04955	             0.04773	            22.87793	
               3.080	             0.04958	             0.04767	            22.92421	
               3.090	             0.04960	             0.04760	            22.96259	
               3.100	             0.04962	             0.04751	            22.99361	
               3.110	             0.04964	             0.04740	            23.01784	
               3.120	             0.04966	             0.04729	            23.03615	
               3.130	             0.04967	             0.04726	            23.09703	
               3.140	             0.04967	             0.04727	            23.17406	
               3.150	             0.04967	             0.04727	            23.24856	
               3.160	             0.04966	             0.04727	            23.32031	
               3.170	             0.04965	             0.04726	            23.38912	
               3.180	             0.04964	             0.04724	            23.45481	
               3.190	             0.04961	             0.04722	            23.51722	
               3.200	             0.04958	             0.04719	            23.57622	
               3.210	             0.04954	             0.04715	            23.63168	
               3.220	             0.04950	             0.04711	            23.68349	
               3.230	             0.04945	             0.04706	            23.73156	
               3.240	             0.04939	             0.04700	            23.77581	
               3.250	             0.04932	             0.04694	            23.81617	
               3.260	             0.04925	             0.04686	            23.85259	
               3.270	             0.04917	             0.04678	            23.88504	
               3.280	             0.04908	             0.04670	            23.91348	
               3.290	             0.04898	             0.04674	            24.00988	
               3.300	             0.04888	             0.04690	            24.16423	
               3.310	             0.04877	             0.04706	            24.31992	
               3.320	             0.04865	             0.04722	            24.47623	
               3.330	             0.04853	             0.04738	            24.63223	
               3.340	             0.04840	             0.04753	            24.78754	
               3.350	             0.04841	             0.04769	            24.94193	
               3.360	             0.04857	             0.04784	            25.09652	
               3.370	             0.04872	             0.04799	            25.24937	
               3.380	             0.04887	             0.04813	            25.40011	
               3.390	             0.04901	             0.04827	            25.54840	
               3.400	             0.04915	             0.04841	            25.69585	
               3.410	             0.04928	             0.04853	            25.84019	
               3.420	             0.04940	             0.04866	            25.98112	
               3.430	             0.04953	             0.04877	            26.11868	
               3.440	             0.04964	             0.04888	            26.25396	
               3.450	             0.04975	             0.04898	            26.38495	
               3.460	             0.04984	             0.04908	            26.51136	
               3.470	             0.04993	             0.04916	            26.63401	
               3.480	             0.05002	             0.04924	            26.75280	
               3.490	             0.05009	             0.04931	            26.86630	
               3.500	             0.05015	             0.04936	            26.97430	
               3.510	             0.05020	             0.04941	            27.07866	
               3.520	             0.05024	             0.04945	            27.17752	
               3.530	             0.05028	             0.04948	            27.27038	
               3.540	             0.05030	             0.04950	            27.35778	
               3.550	             0.05031	             0.04951	            27.44072	
               3.560	             0.05032	             0.04951	            27.51730	
               3.570	             0.05031	             0.04949	            27.58748	
               3.580	             0.05030	             0.04947	            27.65298	
               3.590	             0.05027	             0.04944	            27.71269	
               3.600	             0.05024	             0.04940	            27.76590	
               3.610	             0.05019	             0.04935	            27.81298	
               3.620	             0.05014	             0.04929	            27.85574	
               3.630	             0.05007	             0.04921	            27.89209	
               3.640	             0.05000	             0.04913	            27.92209	
               3.650	             0.04992	             0.04904	            27.94732	
               3.660	             0.04982	             0.04894	            27.96744	
               3.670	             0.04972	             0.04883	            27.98154	
               3.680	             0.04961	             0.04872	            27.98985	
               3.690	             0.04950	             0.04859	            27.99487	
               3.700	             0.04937	             0.04846	            27.99436	
               3.710	             0.04924	             0.04832	            27.98855	
               3.720	             0.04910	             0.04817	            27.97850	
               3.730	             0.04895	             0.04802	            27.96510	
               3.740	             0.04880	             0.04786	            27.94706	
               3.750	             0.04864	             0.04769	            27.92464	
               3.760	             0.04848	             0.04752	            27.89923	
               3.770	             0.04831	             0.04735	            27.87111	
               3.780	             0.04813	             0.04717	            27.83940	
               3.790	             0.04796	             0.04699	            27.80440	
               3.800	             0.04778	             0.04680	            27.76728	
               3.810	             0.04759	             0.04661	            27.72867	
               3.820	             0.04740	             0.04642	            27.68761	
               3.830	             0.04722	             0.04623	            27.64439	
               3.840	             0.04703	             0.04603	            27.59973	
               3.850	             0.04684	             0.04584	            27.55504	
               3.860	             0.04664	             0.04565	            27.50903	
               3.870	             0.04645	             0.04545	            27.46196	
               3.880	             0.04626	             0.04525	            27.41412	
               3.890	             0.04607	             0.04506	            27.36753	
               3.900	             0.04588	             0.04487	            27.32069	
               3.910	             0.04569	             0.04468	            27.27378	
               3.920	             0.04550	             0.04449	            27.22705	
               3.930	             0.04531	             0.04430	            27.18193	
               3.940	             0.04513	             0.04412	            27.13783	
               3.950	             0.04495	             0.04393	            27.09448	
               3.960	             0.04477	             0.04389	            27.13563	
               3.970	             0.04460	             0.04386	            27.18635	
               3.980	             0.04443	             0.04384	            27.23975	
               3.990	             0.04431	             0.04403	            27.42831	
               4.000	             0.04440	             0.04422	            27.61837	
               4.010	             0.04458	             0.04442	            27.80841	
               4.020	             0.04477	             0.04461	            27.99961	
               4.030	             0.04496	             0.04481	            28.19709	
               4.040	             0.04514	             0.04502	            28.39652	
               4.050	             0.04533	             0.04522	            28.59685	
               4.060	             0.04552	             0.04543	            28.79775	
               4.070	             0.04572	             0.04564	            28.99926	
               4.080	             0.04592	             0.04584	            29.20140	
               4.090	             0.04614	             0.04605	            29.40448	
               4.100	             0.04636	             0.04625	            29.60839	
               4.110	             0.04657	             0.04646	            29.81305	
               4.120	             0.04679	             0.04667	            30.01910	
               4.130	             0.04701	             0.04687	            30.22598	
               4.140	             0.04723	             0.04708	            30.43452	
               4.150	             0.04745	             0.04729	            30.64419	
               4.160	             0.04767	             0.04751	            30.85553	
               4.170	             0.04789	             0.04772	            31.06847	
               4.180	             0.04811	             0.04793	            31.28279	
               4.190	             0.04834	             0.04815	            31.49938	
               4.200	             0.04856	             0.04837	            31.71745	
               4.210	             0.04879	             0.04859	            31.93730	
               4.220	             0.04902	             0.04881	            32.15943	
               4.230	             0.04925	             0.04903	            32.38318	
               4.240	             0.04949	             0.04926	            32.60873	
               4.250	             0.04972	             0.04949	            32.83674	
               4.260	             0.04996	             0.04972	            33.06640	
               4.270	             0.05020	             0.04995	            33.29768	
               4.280	             0.05044	             0.05018	            33.53146	
               4.290	             0.05069	             0.05041	            33.76693	
               4.300	             0.05093	             0.05065	            34.00391	
               4.310	             0.05118	             0.05089	            34.24286	
               4.320	             0.05143	             0.05113	            34.48372	
               4.330	             0.05168	             0.05137	            34.72589	
               4.340	             0.05193	             0.05161	            34.96935	
               4.350	             0.05218	             0.05185	            35.21493	
               4.360	             0.05243	             0.05209	            35.46150	
               4.370	             0.05268	             0.05234	            35.70894	
               4.380	             0.05294	             0.05258	            35.95798	
               4.390	             0.05319	             0.05283	            36.20795	
               4.400	             0.05345	             0.05307	            36.45839	
               4.410	             0.05370	             0.05332	            36.70967	
               4.420	             0.05396	             0.05356	            36.96185	
               4.430	             0.05421	             0.05380	            37.21403	
               4.440	             0.05446	             0.05405	            37.46633	
               4.450	             0.05471	             0.05429	            37.71938	
               4.460	             0.05497	             0.05453	            37.97193	
               4.470	             0.05522	             0.05477	            38.22399	
               4.480	             0.05546	             0.05501	            38.47647	
               4.490	             0.05571	             0.05524	            38.72794	
               4.500	             0.05595	             0.05548	            38.97856	
               4.510	             0.05620	             0.05571	            39.22900	
               4.520	             0.05644	             0.05594	            39.47791	
               4.530	             0.05667	             0.05617	            39.72600	
               4.540	             0.05691	             0.05639	            39.97294	
               4.550	             0.05714	             0.05661	            40.21805	
               4.560	             0.05737	             0.05688	            40.49318	
               4.570	             0.05759	             0.05716	            40.78275	
               4.580	             0.05781	             0.05744	            41.07146	
               4.590	             0.05803	             0.05771	            41.35900	
               4.600	             0.05825	             0.05799	            41.64529	
               4.610	             0.05853	             0.05826	            41.93023	
               4.620	             0.05882	             0.05852	            42.21327	
               4.630	             0.05909	             0.05879	            42.49506	
               4.640	             0.05937	             0.05904	            42.77426	
               4.650	             0.05964	             0.05930	            43.05223	
               4.660	             0.05990	             0.05955	            43.32750	
               4.670	             0.06016	             0.05980	            43.60072	
               4.680	             0.06042	             0.06004	            43.87161	
               4.690	             0.06067	             0.06028	            44.13973	
               4.700	             0.06092	             0.06051	            44.40581	
               4.710	             0.06116	             0.06074	            44.66862	
               4.720	             0.06140	             0.06097	            44.92954	
               4.730	             0.06163	             0.06119	            45.18694	
               4.740	             0.06186	             0.06140	            45.44235	
               4.750	             0.06208	             0.06161	            45.69437	
               4.760	             0.06230	             0.06182	            45.94401	
               4.770	             0.06251	             0.06202	            46.19076	
               4.780	             0.06272	             0.06222	            46.43449	
               4.790	             0.06292	             0.06241	            46.67600	
               4.800	             0.06312	             0.06260	            46.91480	
               4.810	             0.06331	             0.06279	            47.15099	
               4.820	             0.06350	             0.06297	            47.38470	
               4.830	             0.06368	             0.06314	            47.61599	
               4.840	             0.06386	             0.06331	            47.84490	
               4.850	             0.06403	             0.06348	            48.07146	
               4.860	             0.06419	             0.06365	            48.29566	
               4.870	             0.06435	             0.06381	            48.51749	
               4.880	             0.06450	             0.06397	            48.73705	
               4.890	             0.06465	             0.06412	            48.95429	
               4.900	             0.06479	             0.06427	            49.16942	
               4.910	             0.06493	             0.06442	            49.38255	
               4.920	             0.06506	             0.06456	            49.59371	
               4.930	             0.06518	             0.06470	            49.80302	
               4.940	             0.06530	             0.06484	            50.01096	
               4.950	             0.06542	             0.06498	            50.21909	
               4.960	             0.06553	             0.06512	            50.42809	
               4.970	             0.06563	             0.06526	            50.63710	
               4.980	             0.06573	             0.06539	            50.84571	
               4.990	             0.06583	             0.06553	            51.05356	
               5.000	             0.06593	             0.06566	            51.26089	
               5.010	             0.06604	             0.06580	            51.46847	
               5.020	             0.06615	             0.06593	            51.67671	
               5.030	             0.06626	             0.06607	            51.88839	
               5.040	             0.06638	             0.06621	            52.10359	
               5.050	             0.06652	             0.06636	            52.31973	
               5.060	             0.06665	             0.06650	            52.53866	
               5.070	             0.06677	             0.06665	            52.75674	
               5.080	             0.06693	             0.06679	            52.97319	
               5.090	             0.06708	             0.06693	            53.18782	
               5.100	             0.06723	             0.06706	            53.40061	
               5.110	             0.06738	             0.06720	            53.61164	
               5.120	             0.06754	             0.06733	            53.82089	
               5.130	             0.06769	             0.06746	            54.02827	
               5.140	             0.06783	             0.06758	            54.23366	
               5.150	             0.06797	             0.06770	            54.43692	
               5.160	             0.06811	             0.06782	            54.63789	
               5.170	             0.06824	             0.06794	            54.83721	
               5.180	             0.06837	             0.06805	            55.03428	
               5.190	             0.06849	             0.06816	            55.22910	
               5.200	             0.06861	             0.06826	            55.42182	
               5.210	             0.06873	             0.06837	            55.61301	
               5.220	             0.06884	             0.06847	            55.80228	
               5.230	             0.06895	             0.06857	            55.98960	
               5.240	             0.06905	             0.06866	            56.17498	
               5.250	             0.06915	             0.06876	            56.35855	
               5.260	             0.06925	             0.06885	            56.54068	
               5.270	             0.06935	             0.06894	            56.72085	
               5.280	             0.06944	             0.06902	            56.89900	
               5.290	             0.06953	             0.06910	            57.07540	
               5.300	             0.06962	             0.06919	            57.25027	
               5.310	             0.06971	             0.06926	            57.42309	
               5.320	             0.06979	             0.06934	            57.59393	
               5.330	             0.06987	             0.06941	            57.76355	
               5.340	             0.06995	             0.06948	            57.93135	
               5.350	             0.07002	             0.06955	            58.09735	
               5.360	             0.07009	             0.06962	            58.26175	
               5.370	             0.07016	             0.06968	            58.42491	
               5.380	             0.07022	             0.06977	            58.60727	
               5.390	             0.07028	             0.06990	            58.82111	
               5.400	             0.07034	             0.07002	            59.03350	
               5.410	             0.07040	             0.07014	            59.24387	
               5.420	             0.07048	             0.07026	            59.45246	
               5.430	             0.07062	             0.07037	            59.65954	
               5.440	             0.07076	             0.07048	            59.86427	
               5.450	             0.07089	             0.07059	            60.06769	
               5.460	             0.07102	             0.07070	            60.26893	
               5.470	             0.07115	             0.07080	            60.46827	
               5.480	             0.07127	             0.07090	            60.66600	
               5.490	             0.07139	             0.07100	            60.86130	
               5.500	             0.07150	             0.07110	            61.05556	
               5.510	             0.07161	             0.07119	            61.24754	
               5.520	             0.07172	             0.07129	            61.43774	
               5.530	             0.07183	             0.07138	            61.62664	
               5.540	             0.07193	             0.07146	            61.81375	
               5.550	             0.07203	             0.07155	            61.99934	
               5.560	             0.07213	             0.07163	            62.18365	
               5.570	             0.07222	             0.07171	            62.36690	
               5.580	             0.07231	             0.07180	            62.54935	
               5.590	             0.07240	             0.07188	            62.73125	
               5.600	             0.07248	             0.07196	            62.91369	
               5.610	             0.07256	             0.07204	            63.10059	
               5.620	             0.07264	             0.07214	            63.29668	
               5.630	             0.07271	             0.07224	            63.49592	
               5.640	             0.07278	             0.07234	            63.69739	
               5.650	             0.07285	             0.07244	            63.90059	
               5.660	             0.07291	             0.07254	            64.10580	
               5.670	             0.07297	             0.07265	            64.31347	
               5.680	             0.07303	             0.07276	            64.52452	
               5.690	             0.07308	             0.07287	            64.73675	
               5.700	             0.07314	             0.07298	            64.94881	
               5.710	             0.07324	             0.07309	            65.16047	
               5.720	             0.07335	             0.07320	            65.37141	
               5.730	             0.07348	             0.07331	            65.58123	
               5.740	             0.07360	             0.07341	            65.78972	
               5.750	             0.07373	             0.07351	            65.99663	
               5.760	             0.07385	             0.07361	            66.20207	
               5.770	             0.07396	             0.07371	            66.40592	
               5.780	             0.07408	             0.07381	            66.60771	
               5.790	             0.07419	             0.07390	            66.80727	
               5.800	             0.07430	             0.07399	            67.00544	
               5.810	             0.07441	             0.07408	            67.20102	
               5.820	             0.07451	             0.07417	            67.39456	
               5.830	             0.07461	             0.07425	            67.58593	
               5.840	             0.07471	             0.07433	            67.77471	
               5.850	             0.07480	             0.07441	            67.96164	
               5.860	             0.07489	             0.07448	            68.14561	
