        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               6.310	             0.03522	             0.03495	            34.43355	
               6.320	             0.03515	             0.03488	            34.42042	
               6.330	             0.03509	             0.03481	            34.40715	
               6.340	             0.03502	             0.03475	            34.39327	
               6.350	             0.03495	             0.03468	            34.37903	
               6.360	             0.03488	             0.03461	            34.36441	
               6.370	             0.03481	             0.03454	            34.34950	
               6.380	             0.03474	             0.03447	            34.33414	
               6.390	             0.03466	             0.03440	            34.31892	
               6.400	             0.03459	             0.03433	            34.30323	
               6.410	             0.03452	             0.03426	            34.28762	
               6.420	             0.03444	             0.03420	            34.28105	
               6.430	             0.03437	             0.03415	            34.28116	
               6.440	             0.03429	             0.03409	            34.28108	
               6.450	             0.03421	             0.03404	            34.28122	
               6.460	             0.03414	             0.03399	            34.28094	
               6.470	             0.03406	             0.03394	            34.28025	
               6.480	             0.03398	             0.03388	            34.27966	
               6.490	             0.03393	             0.03383	            34.27845	
               6.500	             0.03388	             0.03378	            34.27737	
               6.510	             0.03384	             0.03372	            34.27616	
               6.520	             0.03379	             0.03367	            34.27452	
               6.530	             0.03374	             0.03362	            34.27306	
               6.540	             0.03369	             0.03356	            34.27106	
               6.550	             0.03364	             0.03351	            34.26877	
               6.560	             0.03359	             0.03346	            34.26541	
               6.570	             0.03354	             0.03340	            34.26230	
               6.580	             0.03349	             0.03335	            34.25792	
               6.590	             0.03344	             0.03329	            34.25231	
               6.600	             0.03339	             0.03323	            34.24712	
               6.610	             0.03334	             0.03318	            34.24067	
               6.620	             0.03328	             0.03312	            34.23298	
               6.630	             0.03323	             0.03306	            34.22443	
               6.640	             0.03317	             0.03300	            34.21595	
               6.650	             0.03312	             0.03295	            34.20623	
               6.660	             0.03306	             0.03289	            34.19529	
               6.670	             0.03301	             0.03282	            34.18315	
               6.680	             0.03296	             0.03276	            34.17143	
               6.690	             0.03291	             0.03270	            34.15851	
               6.700	             0.03285	             0.03264	            34.14438	
               6.710	             0.03280	             0.03258	            34.12904	
               6.720	             0.03274	             0.03251	            34.11371	
               6.730	             0.03269	             0.03245	            34.09765	
               6.740	             0.03263	             0.03239	            34.08039	
               6.750	             0.03257	             0.03232	            34.06196	
               6.760	             0.03251	             0.03226	            34.04371	
               6.770	             0.03245	             0.03219	            34.02457	
               6.780	             0.03239	             0.03212	            34.00427	
               6.790	             0.03233	             0.03206	            33.98407	
               6.800	             0.03227	             0.03199	            33.96308	
               6.810	             0.03221	             0.03192	            33.94205	
               6.820	             0.03215	             0.03186	            33.92080	
               6.830	             0.03208	             0.03179	            33.89967	
               6.840	             0.03202	             0.03172	            33.87891	
               6.850	             0.03195	             0.03166	            33.85813	
               6.860	             0.03189	             0.03159	            33.83680	
               6.870	             0.03182	             0.03153	            33.81582	
               6.880	             0.03175	             0.03146	            33.79374	
               6.890	             0.03169	             0.03139	            33.77208	
               6.900	             0.03162	             0.03133	            33.74930	
               6.910	             0.03155	             0.03126	            33.72603	
               6.920	             0.03148	             0.03119	            33.70258	
               6.930	             0.03141	             0.03113	            33.67802	
               6.940	             0.03133	             0.03106	            33.65256	
               6.950	             0.03126	             0.03099	            33.62736	
               6.960	             0.03119	             0.03092	            33.60106	
               6.970	             0.03112	             0.03085	            33.57368	
               6.980	             0.03104	             0.03078	            33.54558	
               6.990	             0.03097	             0.03071	            33.51758	
               7.000	             0.03089	             0.03064	            33.48851	
