        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               3.840	             0.09380	             0.09248	            55.44666	
               3.850	             0.09361	             0.09227	            55.46296	
               3.860	             0.09341	             0.09204	            55.46719	
               3.870	             0.09319	             0.09179	            55.45944	
               3.880	             0.09296	             0.09152	            55.43981	
               3.890	             0.09270	             0.09123	            55.40840	
               3.900	             0.09243	             0.09094	            55.37245	
               3.910	             0.09214	             0.09065	            55.33646	
               3.920	             0.09183	             0.09034	            55.28897	
               3.930	             0.09150	             0.09001	            55.23012	
               3.940	             0.09116	             0.08967	            55.16009	
               3.950	             0.09081	             0.08931	            55.07903	
               3.960	             0.09044	             0.08894	            54.98713	
               3.970	             0.09005	             0.08855	            54.88458	
               3.980	             0.08965	             0.08814	            54.77157	
               3.990	             0.08923	             0.08772	            54.64832	
               4.000	             0.08881	             0.08729	            54.51503	
               4.010	             0.08839	             0.08684	            54.37192	
               4.020	             0.08796	             0.08641	            54.23312	
               4.030	             0.08752	             0.08596	            54.08810	
               4.040	             0.08707	             0.08550	            53.93373	
               4.050	             0.08660	             0.08503	            53.77023	
               4.060	             0.08612	             0.08455	            53.59785	
               4.070	             0.08563	             0.08406	            53.41682	
               4.080	             0.08513	             0.08356	            53.22738	
               4.090	             0.08462	             0.08304	            53.02979	
               4.100	             0.08410	             0.08252	            52.82429	
               4.110	             0.08357	             0.08199	            52.61114	
               4.120	             0.08304	             0.08145	            52.39147	
               4.130	             0.08249	             0.08092	            52.17902	
               4.140	             0.08194	             0.08060	            52.09872	
               4.150	             0.08138	             0.08030	            52.03269	
               4.160	             0.08083	             0.08000	            51.95760	
               4.170	             0.08029	             0.07967	            51.87368	
               4.180	             0.07999	             0.07934	            51.78114	
               4.190	             0.07968	             0.07901	            51.68916	
               4.200	             0.07935	             0.07868	            51.59622	
               4.210	             0.07902	             0.07834	            51.49513	
               4.220	             0.07868	             0.07799	            51.38611	
               4.230	             0.07832	             0.07763	            51.26940	
               4.240	             0.07798	             0.07726	            51.14522	
               4.250	             0.07763	             0.07688	            51.01380	
               4.260	             0.07727	             0.07650	            50.88248	
               4.270	             0.07690	             0.07613	            50.75223	
               4.280	             0.07652	             0.07574	            50.61519	
               4.290	             0.07614	             0.07535	            50.47158	
               4.300	             0.07575	             0.07495	            50.32163	
               4.310	             0.07535	             0.07455	            50.16556	
               4.320	             0.07495	             0.07414	            50.00360	
               4.330	             0.07456	             0.07372	            49.83595	
               4.340	             0.07416	             0.07330	            49.67123	
               4.350	             0.07375	             0.07289	            49.50641	
               4.360	             0.07334	             0.07248	            49.33631	
               4.370	             0.07293	             0.07205	            49.16116	
               4.380	             0.07251	             0.07163	            48.98114	
               4.390	             0.07208	             0.07119	            48.79648	
               4.400	             0.07165	             0.07076	            48.61262	
               4.410	             0.07124	             0.07034	            48.43179	
               4.420	             0.07081	             0.06991	            48.24668	
               4.430	             0.07039	             0.06948	            48.05748	
               4.440	             0.06996	             0.06905	            47.86438	
               4.450	             0.06953	             0.06861	            47.67241	
               4.460	             0.06909	             0.06819	            47.48382	
               4.470	             0.06866	             0.06776	            47.29165	
               4.480	             0.06822	             0.06733	            47.09609	
               4.490	             0.06777	             0.06691	            46.90292	
               4.500	             0.06733	             0.06649	            46.71228	
               4.510	             0.06688	             0.06606	            46.51854	
               4.520	             0.06643	             0.06564	            46.32439	
               4.530	             0.06599	             0.06523	            46.13579	
               4.540	             0.06554	             0.06482	            45.94436	
               4.550	             0.06508	             0.06440	            45.75027	
               4.560	             0.06463	             0.06398	            45.55367	
               4.570	             0.06418	             0.06358	            45.36434	
               4.580	             0.06373	             0.06317	            45.17328	
               4.590	             0.06327	             0.06276	            44.97994	
               4.600	             0.06282	             0.06236	            44.78446	
               4.610	             0.06237	             0.06195	            44.58697	
               4.620	             0.06193	             0.06154	            44.38760	
               4.630	             0.06154	             0.06113	            44.19084	
               4.640	             0.06114	             0.06073	            43.99744	
               4.650	             0.06075	             0.06033	            43.80234	
               4.660	             0.06037	             0.05993	            43.60567	
               4.670	             0.05999	             0.05953	            43.40753	
               4.680	             0.05960	             0.05913	            43.20805	
               4.690	             0.05922	             0.05873	            43.00731	
               4.700	             0.05884	             0.05833	            42.80543	
               4.710	             0.05846	             0.05793	            42.60251	
               4.720	             0.05808	             0.05753	            42.39863	
               4.730	             0.05770	             0.05714	            42.19438	
               4.740	             0.05731	             0.05675	            41.99693	
               4.750	             0.05693	             0.05636	            41.79864	
               4.760	             0.05655	             0.05597	            41.59959	
               4.770	             0.05618	             0.05559	            41.39986	
               4.780	             0.05581	             0.05520	            41.19953	
               4.790	             0.05544	             0.05482	            40.99866	
               4.800	             0.05548	             0.05525	            41.40535	
               4.810	             0.05598	             0.05569	            41.82351	
               4.820	             0.05641	             0.05609	            42.20856	
               4.830	             0.05679	             0.05642	            42.54386	
               4.840	             0.05710	             0.05669	            42.83680	
               4.850	             0.05733	             0.05690	            43.08541	
               4.860	             0.05751	             0.05705	            43.28668	
               4.870	             0.05761	             0.05715	            43.45554	
               4.880	             0.05766	             0.05722	            43.59512	
               4.890	             0.05764	             0.05724	            43.69916	
               4.900	             0.05756	             0.05721	            43.76810	
               4.910	             0.05745	             0.05713	            43.79380	
               4.920	             0.05735	             0.05700	            43.78270	
               4.930	             0.05721	             0.05682	            43.73944	
               4.940	             0.05700	             0.05662	            43.66694	
               4.950	             0.05671	             0.05636	            43.56110	
               4.960	             0.05640	             0.05606	            43.41693	
               4.970	             0.05607	             0.05572	            43.23946	
               4.980	             0.05571	             0.05536	            43.04059	
               4.990	             0.05531	             0.05497	            42.82741	
               5.000	             0.05485	             0.05455	            42.58850	
               5.010	             0.05437	             0.05411	            42.32230	
               5.020	             0.05390	             0.05362	            42.02626	
               5.030	             0.05344	             0.05310	            41.70043	
               5.040	             0.05292	             0.05256	            41.35634	
               5.050	             0.05243	             0.05199	            40.99596	
               5.060	             0.05232	             0.05187	            40.97648	
               5.070	             0.05220	             0.05176	            40.97406	
               5.080	             0.05207	             0.05165	            40.96355	
               5.090	             0.05194	             0.05152	            40.94189	
               5.100	             0.05180	             0.05138	            40.91240	
               5.110	             0.05168	             0.05124	            40.88377	
               5.120	             0.05155	             0.05109	            40.84434	
               5.130	             0.05140	             0.05093	            40.79428	
               5.140	             0.05125	             0.05077	            40.74632	
               5.150	             0.05110	             0.05060	            40.68995	
               5.160	             0.05094	             0.05044	            40.63341	
               5.170	             0.05077	             0.05027	            40.58093	
               5.180	             0.05058	             0.05012	            40.53240	
               5.190	             0.05038	             0.04995	            40.47865	
               5.200	             0.05018	             0.04980	            40.42876	
               5.210	             0.04996	             0.04963	            40.36972	
               5.220	             0.04977	             0.04946	            40.31397	
               5.230	             0.04974	             0.04933	            40.27946	
               5.240	             0.04970	             0.04929	            40.32284	
               5.250	             0.04966	             0.04924	            40.36060	
               5.260	             0.04960	             0.04919	            40.39763	
               5.270	             0.04956	             0.04914	            40.43441	
               5.280	             0.04951	             0.04909	            40.46570	
               5.290	             0.04945	             0.04903	            40.49157	
               5.300	             0.04938	             0.04896	            40.51785	
               5.310	             0.04931	             0.04890	            40.54295	
               5.320	             0.04923	             0.04883	            40.56274	
               5.330	             0.04916	             0.04877	            40.58312	
               5.340	             0.04908	             0.04870	            40.60224	
               5.350	             0.04901	             0.04863	            40.62380	
               5.360	             0.04893	             0.04857	            40.64228	
               5.370	             0.04886	             0.04850	            40.66330	
               5.380	             0.04878	             0.04843	            40.68114	
               5.390	             0.04870	             0.04836	            40.69388	
               5.400	             0.04861	             0.04828	            40.70157	
               5.410	             0.04851	             0.04820	            40.71196	
               5.420	             0.04841	             0.04812	            40.71914	
               5.430	             0.04832	             0.04803	            40.72136	
               5.440	             0.04825	             0.04794	            40.71866	
               5.450	             0.04818	             0.04784	            40.71110	
               5.460	             0.04810	             0.04774	            40.69871	
               5.470	             0.04802	             0.04764	            40.68717	
               5.480	             0.04794	             0.04754	            40.67448	
               5.490	             0.04785	             0.04743	            40.65705	
               5.500	             0.04777	             0.04732	            40.63491	
               5.510	             0.04767	             0.04720	            40.60812	
               5.520	             0.04757	             0.04708	            40.57672	
               5.530	             0.04747	             0.04695	            40.54075	
               5.540	             0.04736	             0.04683	            40.50468	
               5.550	             0.04725	             0.04670	            40.46860	
               5.560	             0.04713	             0.04657	            40.42801	
               5.570	             0.04701	             0.04644	            40.38297	
               5.580	             0.04689	             0.04630	            40.33350	
               5.590	             0.04676	             0.04615	            40.27966	
               5.600	             0.04662	             0.04600	            40.22148	
               5.610	             0.04648	             0.04585	            40.16403	
               5.620	             0.04634	             0.04571	            40.10588	
               5.630	             0.04619	             0.04555	            40.04344	
               5.640	             0.04603	             0.04540	            39.97677	
               5.650	             0.04588	             0.04524	            39.90590	
               5.660	             0.04573	             0.04508	            39.83323	
               5.670	             0.04557	             0.04492	            39.76244	
               5.680	             0.04541	             0.04480	            39.73305	
               5.690	             0.04525	             0.04473	            39.73880	
               5.700	             0.04508	             0.04466	            39.74202	
               5.710	             0.04491	             0.04458	            39.74702	
               5.720	             0.04517	             0.04501	            40.19845	
               5.730	             0.04566	             0.04549	            40.69662	
               5.740	             0.04616	             0.04596	            41.19221	
               5.750	             0.04664	             0.04645	            41.70231	
               5.760	             0.04710	             0.04695	            42.22086	
               5.770	             0.04755	             0.04744	            42.73581	
               5.780	             0.04807	             0.04792	            43.24546	
               5.790	             0.04857	             0.04842	            43.76816	
               5.800	             0.04906	             0.04892	            44.30049	
               5.810	             0.04954	             0.04942	            44.82915	
               5.820	             0.05006	             0.04990	            45.34181	
               5.830	             0.05057	             0.05037	            45.84848	
               5.840	             0.05106	             0.05082	            46.33731	
               5.850	             0.05153	             0.05126	            46.81590	
               5.860	             0.05198	             0.05167	            47.27706	
